RMSE
0.17528215050697327
0.15047763288021088
0.12847644090652466
0.16776050627231598
0.20529396831989288
0.2075839340686798
0.14850670099258423
0.10411038994789124
0.1496063768863678
0.16360118985176086
0.25445133447647095
