RMSE
0.16423684358596802
0.1366497129201889
0.09916379302740097
0.16196006536483765
0.1706397831439972
0.14662574231624603
0.12314780056476593
0.10155424475669861
0.12251834571361542
0.12766343355178833
0.19989393651485443
