Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB
R1	2010-05-13	2010-04-27	-62.1776204178	-58.902405662700005	82.0	16	0.08
R1	2010-05-20	2010-05-13	-62.1776204178	-58.902405662700005	82.0	7	0.09
R1	2010-11-09	2010-05-20	-62.1776204178	-58.902405662700005	82.0	173	0.5118
R1	2010-11-29	2010-11-09	-62.1776204178	-58.902405662700005	82.0	20	0.4704
R1	2010-12-11	2010-11-29	-62.1776204178	-58.902405662700005	82.0	12	0.5161
R1	2010-12-21	2010-12-11	-62.1776204178	-58.902405662700005	82.0	10	0.5015
R1	2010-12-30	2010-12-21	-62.1776204178	-58.902405662700005	82.0	9	0.39130000000000004
R1	2011-01-07	2010-12-30	-62.1776204178	-58.902405662700005	82.0	8	0.2192
R1	2011-01-15	2011-01-07	-62.1776204178	-58.902405662700005	82.0	8	0.16079999999999997
R1	2011-01-23	2011-01-15	-62.1776204178	-58.902405662700005	82.0	8	0.1641
R1	2011-01-31	2011-01-23	-62.1776204178	-58.902405662700005	82.0	8	0.0508
R1	2011-02-07	2011-01-31	-62.1776204178	-58.902405662700005	82.0	7	0.06269999999999999
R1	2011-02-15	2011-02-07	-62.1776204178	-58.902405662700005	82.0	8	-0.1394
R1	2011-02-25	2011-02-15	-62.1776204178	-58.902405662700005	82.0	10	-0.35259999999999997
R1	2011-03-14	2011-02-25	-62.1776204178	-58.902405662700005	82.0	17	-0.6766
R1	2011-03-22	2011-03-14	-62.1776204178	-58.902405662700005	82.0	8	-0.7395999999999999
R1	2011-04-06	2011-03-22	-62.1776204178	-58.902405662700005	82.0	15	0.09
R1	2011-04-24	2011-04-06	-62.1776204178	-58.902405662700005	82.0	18	0.1266
R1	2011-05-10	2011-04-24	-62.1776204178	-58.902405662700005	82.0	16	0.27399999999999997
R1	2011-05-24	2011-05-10	-62.1776204178	-58.902405662700005	82.0	14	0.2577
R1	2011-06-07	2011-05-24	-62.1776204178	-58.902405662700005	82.0	14	0.20579999999999998
R1	2011-06-20	2011-06-07	-62.1776204178	-58.902405662700005	82.0	13	0.19219999999999998
R1	2011-07-05	2011-06-20	-62.1776204178	-58.902405662700005	82.0	15	0.2696
R1	2011-07-19	2011-07-05	-62.1776204178	-58.902405662700005	82.0	14	0.3128
R1	2011-08-07	2011-07-19	-62.1776204178	-58.902405662700005	82.0	19	0.3392
R1	2011-08-22	2011-08-07	-62.1776204178	-58.902405662700005	82.0	15	0.4064
R1	2011-09-06	2011-08-22	-62.1776204178	-58.902405662700005	82.0	15	0.39289999999999997
R1	2011-09-22	2011-09-06	-62.1776204178	-58.902405662700005	82.0	16	0.41229999999999994
R1	2011-10-06	2011-09-22	-62.1776204178	-58.902405662700005	82.0	14	0.5046
R1	2011-10-20	2011-10-06	-62.1776204178	-58.902405662700005	82.0	14	0.5254800000000001
R1	2011-11-17	2011-10-20	-62.1776204178	-58.902405662700005	82.0	28	0.60016
R1	2011-12-04	2011-11-17	-62.1776204178	-58.902405662700005	82.0	17	0.5733400000000001
R1	2011-12-19	2011-12-04	-62.1776204178	-58.902405662700005	82.0	15	0.32520000000000004
R1	2012-01-07	2011-12-19	-62.1776204178	-58.902405662700005	82.0	19	0.12689999999999999
R1	2012-01-20	2012-01-07	-62.1776204178	-58.902405662700005	82.0	13	-0.040999999999999995
R1	2012-02-04	2012-01-20	-62.1776204178	-58.902405662700005	82.0	15	-0.46
R1	2012-02-19	2012-02-04	-62.1776204178	-58.902405662700005	82.0	15	-0.685
R1	2012-03-04	2012-02-19	-62.1776204178	-58.902405662700005	82.0	14	-0.982
R1	2012-03-17	2012-03-04	-62.1776204178	-58.902405662700005	82.0	13	-1.306
R1	2012-03-30	2012-03-17	-62.1776204178	-58.902405662700005	82.0	13	-1.315
R1А	2007-11-08	2007-11-08	-62.1769641417	-58.900501078699996	96.0	0	0.768
R1А	2007-12-09	2007-11-08	-62.1769641417	-58.900501078699996	96.0	31	0.8532
R1А	2007-12-18	2007-12-09	-62.1769641417	-58.900501078699996	96.0	9	0.86355
R1А	2007-12-26	2007-12-18	-62.1769641417	-58.900501078699996	96.0	8	0.8184
R1А	2008-01-05	2007-12-26	-62.1769641417	-58.900501078699996	96.0	10	0.62
R1А	2008-01-12	2008-01-05	-62.1769641417	-58.900501078699996	96.0	7	0.63119
R1А	2008-01-19	2008-01-12	-62.1769641417	-58.900501078699996	96.0	7	0.58528
R1А	2008-01-26	2008-01-19	-62.1769641417	-58.900501078699996	96.0	7	0.41396
R1А	2008-02-02	2008-01-26	-62.1769641417	-58.900501078699996	96.0	7	0.30562
R1А	2008-02-09	2008-02-02	-62.1769641417	-58.900501078699996	96.0	7	0.32076
R1А	2008-02-16	2008-02-09	-62.1769641417	-58.900501078699996	96.0	7	0.1164
R1А	2008-02-24	2008-02-16	-62.1769641417	-58.900501078699996	96.0	8	-0.048
R1А	2008-03-02	2008-02-24	-62.1769641417	-58.900501078699996	96.0	7	-0.12
R1А	2008-03-07	2008-03-02	-62.1769641417	-58.900501078699996	96.0	5	-0.322
R1А	2008-03-09	2008-03-07	-62.1769641417	-58.900501078699996	96.0	2	-0.349
R1А	2008-11-03	2008-03-09	-62.1769641417	-58.900501078699996	96.0	239	0.56088
R1А	2008-11-13	2008-11-03	-62.1769641417	-58.900501078699996	96.0	10	0.5096
R1А	2008-11-21	2008-11-13	-62.1769641417	-58.900501078699996	96.0	8	0.48776
R1А	2008-11-28	2008-11-21	-62.1769641417	-58.900501078699996	96.0	7	0.4318
R1А	2008-12-05	2008-11-28	-62.1769641417	-58.900501078699996	96.0	7	0.3311
R1А	2008-12-09	2008-12-05	-62.1769641417	-58.900501078699996	96.0	4	0.35673
R1А	2008-12-13	2008-12-09	-62.1769641417	-58.900501078699996	96.0	4	0.3055
R1А	2008-12-19	2008-12-13	-62.1769641417	-58.900501078699996	96.0	6	0.20046
R1А	2008-12-26	2008-12-19	-62.1769641417	-58.900501078699996	96.0	7	0.12115999999999999
R1А	2009-01-02	2008-12-26	-62.1769641417	-58.900501078699996	96.0	7	0.10164
R1А	2009-01-09	2009-01-02	-62.1769641417	-58.900501078699996	96.0	7	-0.008199999999999999
R1А	2009-01-17	2009-01-09	-62.1769641417	-58.900501078699996	96.0	8	-0.2532
R1А	2009-01-24	2009-01-17	-62.1769641417	-58.900501078699996	96.0	7	-0.21719999999999998
R1А	2009-01-30	2009-01-24	-62.1769641417	-58.900501078699996	96.0	6	-0.36119999999999997
R1А	2009-01-31	2009-01-30	-62.1769641417	-58.900501078699996	96.0	1	-0.37920000000000004
R1А	2009-02-06	2009-01-31	-62.1769641417	-58.900501078699996	96.0	6	-0.43320000000000003
R1А	2009-02-13	2009-02-06	-62.1769641417	-58.900501078699996	96.0	7	-0.6312
R1А	2009-02-21	2009-02-13	-62.1769641417	-58.900501078699996	96.0	8	-0.6762
R1А	2009-02-28	2009-02-21	-62.1769641417	-58.900501078699996	96.0	7	-0.8652
R1А	2009-03-01	2009-02-28	-62.1769641417	-58.900501078699996	96.0	1	-0.8562000000000001
R1А	2009-03-27	2009-03-01	-62.1769641417	-58.900501078699996	96.0	26	-1.3422
R1А	2009-11-12	2009-03-27	-62.1769641417	-58.900501078699996	96.0	230	0.9179999999999999
R1А	2009-12-13	2009-11-12	-62.1769641417	-58.900501078699996	96.0	31	1.0454999999999999
R1А	2009-12-21	2009-12-13	-62.1769641417	-58.900501078699996	96.0	8	0.8855
R1А	2009-12-28	2009-12-21	-62.1769641417	-58.900501078699996	96.0	7	0.7479
R1А	2010-01-11	2009-12-28	-62.1769641417	-58.900501078699996	96.0	14	0.7431
R1А	2010-01-18	2010-01-11	-62.1769641417	-58.900501078699996	96.0	7	0.6195
R1А	2010-01-25	2010-01-18	-62.1769641417	-58.900501078699996	96.0	7	0.5243
R1А	2010-02-01	2010-01-25	-62.1769641417	-58.900501078699996	96.0	7	0.5393
R1А	2010-02-15	2010-02-01	-62.1769641417	-58.900501078699996	96.0	14	0.509
R1А	2010-02-22	2010-02-15	-62.1769641417	-58.900501078699996	96.0	7	0.479
R1А	2010-03-01	2010-02-22	-62.1769641417	-58.900501078699996	96.0	7	0.4892
R1А	2010-03-08	2010-03-01	-62.1769641417	-58.900501078699996	96.0	7	0.359
R1А	2010-03-15	2010-03-08	-62.1769641417	-58.900501078699996	96.0	7	0.31010000000000004
R1А	2010-03-23	2010-03-15	-62.1769641417	-58.900501078699996	96.0	8	0.3354
R1А	2010-03-29	2010-03-23	-62.1769641417	-58.900501078699996	96.0	6	0.4218
R1А	2010-04-05	2010-03-29	-62.1769641417	-58.900501078699996	96.0	7	0.3705
R1А	2010-04-12	2010-04-05	-62.1769641417	-58.900501078699996	96.0	7	0.285
R1А	2010-04-14	2010-04-12	-62.1769641417	-58.900501078699996	96.0	2	0.2622
