Stake	Date	Latitude	Longitude	Elevation	Days	SMB	t2m	rh	u2	SWin	LWin	tp	sf	msl	press	tcc	t2m_an	PDD
R1	2008-02-24	-62.1776204178	-58.902405662700005	82.0	8	-0.25	1.677609	91.815445	12.291901	128.65996	291.35532	0.036915097	0.0019542915	982.30524	972.72095	0.82465744	1.1425444	15.09848
R1	2008-03-02	-62.1776204178	-58.902405662700005	82.0	7	-0.126	0.96704865	90.3171	11.6547985	104.45237	296.3652	0.034232467	0.014357213	999.34204	989.5806	0.8837677	0.9609672	8.7092285
R1	2008-03-07	-62.1776204178	-58.902405662700005	82.0	5	-0.1529999999999999	1.6726431	93.44674	10.919126	85.12678	308.51428	0.012784178	0.000244354	997.5265	987.7969	0.9423186	1.1412754	10.035858
R1	2008-03-09	-62.1776204178	-58.902405662700005	82.0	2	-0.036	0.9146016	95.94829	7.483977	86.74657	309.69897	0.0036210467	0.00027799176	991.6908	982.0062	0.9618092	0.9475649	2.743805
R1	2008-03-17	-62.1776204178	-58.902405662700005	82.0	8	-0.0	0.8397081	89.69447	9.280499	90.53112	285.9647	0.037359696	0.008127336	986.18964	976.55206	0.81708604	0.9284265	7.557373
R1	2008-11-03	-62.1776204178	-58.902405662700005	82.0	231	1.05212	-2.5973895	83.8413	10.828569	41.320126	269.13474	0.56176883	0.46117195	992.7844	983.0368	0.8641873	0.050107833	15.195679
R1	2008-11-13	-62.1776204178	-58.902405662700005	82.0	10	-0.0017199999999999	-2.2737398	80.60679	7.784967	209.77873	262.43503	0.022333426	0.022290135	979.0113	969.4012	0.8826163	0.1328135	0.0
R1	2008-11-21	-62.1776204178	-58.902405662700005	82.0	8	-0.0461999999999999	-0.634925	87.17179	9.697246	178.34042	286.75082	0.015555858	0.0070662824	989.73035	980.0407	0.90587115	0.55159754	2.0507507
R1	2008-11-28	-62.1776204178	-58.902405662700005	82.0	7	-0.0958	0.60873795	90.69109	10.873579	205.60748	285.61758	0.015115524	0.0017112349	985.6179	975.98535	0.85848665	0.8694042	4.9278564
R1	2008-12-05	-62.1776204178	-58.902405662700005	82.0	7	-0.10439	0.2886734	86.57462	16.001436	275.20483	264.27008	0.0017625667	0.0009645205	993.7719	984.0512	0.68456525	0.78761464	3.6431885
R1	2008-12-09	-62.1776204178	-58.902405662700005	82.0	4	-0.03542	-0.82038575	81.50588	14.646145	295.3591	252.73903	0.0040389765	0.0037737014	979.09094	969.4977	0.60829586	0.50420475	0.0
R1	2008-12-13	-62.1776204178	-58.902405662700005	82.0	4	0.00141	-0.2321045	86.92588	15.629985	267.7721	273.38565	0.012801543	0.008963645	986.59937	976.94147	0.72864324	0.65453464	0.23568726
R1	2008-12-19	-62.1776204178	-58.902405662700005	82.0	6	-0.13072	0.6198556	91.50399	12.380257	238.25676	284.55438	0.0132309	0.0019074351	985.1383	975.51056	0.77947724	0.8722452	4.996399
