Event	Date/Time	Latitude	Longitude	Elevation [m]	Diff
PG08	2014-07-31	-62.235664	-58.623240	159.1	0.03
PG08	2014-08-30	-62.235664	-58.623240	159.1	0.05
PG08	2014-09-10	-62.235664	-58.623240	159.1	0.04
PG08	2014-09-29	-62.235664	-58.623240	159.1	0.25
PG08	2014-10-31	-62.235664	-58.623240	159.1	-0.05
PG08	2014-11-15	-62.235664	-58.623240	159.1	0.09
PG08	2014-11-30	-62.235664	-58.623240	159.1	0.12
PG08	2014-12-12	-62.235664	-58.623240	159.1	0.01
PG08	2014-12-30	-62.235664	-58.623240	159.1	-0.09
PG08	2015-01-14	-62.235664	-58.623240	159.1	-0.12
PG08	2015-01-26	-62.235664	-58.623240	159.1	-0.33
PG08	2015-02-06	-62.235664	-58.623240	159.1	-0.62
PG08	2015-02-24	-62.235664	-58.623240	159.1	-0.42
PG08	2015-03-14	-62.235664	-58.623240	159.1	0.07
PG08	2015-03-29	-62.235664	-58.623240	159.1	-0.21
PG08	2015-04-13	-62.235664	-58.623240	159.1	-0.06
PG08	2015-05-02	-62.235664	-58.623240	159.1	-0.02
PG08	2015-05-19	-62.235664	-58.623240	159.1	-0.10
PG08	2015-06-17	-62.235664	-58.623240	159.1	0.52
PG08	2015-07-13	-62.235664	-58.623240	159.1	0.24
PG08	2015-07-29	-62.235664	-58.623240	159.1	-0.01
PG08	2015-08-21	-62.235664	-58.623240	159.1	0.00
PG08	2015-09-14	-62.235664	-58.623240	159.1	0.02
PG08	2015-10-08	-62.235664	-58.623240	159.1	-0.06
PG08	2015-10-27	-62.235664	-58.623240	159.1	0.33
PG08	2015-11-19	-62.235664	-58.623240	159.1	0.45
PG08	2015-12-01	-62.235664	-58.623240	159.1	-0.22
PG08	2015-12-26	-62.235664	-58.623240	159.1	-0.19
PG08	2016-01-04	-62.235664	-58.623240	159.1	-0.46
PG08	2016-02-17	-62.235664	-58.623240	159.1	-0.03
PG08	2016-02-25	-62.235664	-58.623240	159.1	-0.40
PG08	2016-03-10	-62.235664	-58.623240	159.1	-0.24
PG08	2016-04-08	-62.235664	-58.623240	159.1	-0.31
PG08	2016-04-23	-62.235664	-58.623240	159.1	0.26
PG09	2010-11-22	-62.235806	-58.629598	121.0	1.96
PG09	2010-12-05	-62.235806	-58.629598	121.0	0.30
PG09	2010-12-11	-62.235806	-58.629598	121.0	0.02
PG09	2010-12-23	-62.235806	-58.629598	121.0	-0.17
PG09	2011-01-09	-62.235806	-58.629598	121.0	-0.52
PG09	2011-01-25	-62.235806	-58.629598	121.0	0.17
PG09	2011-03-11	-62.235806	-58.629598	121.0	-2.06
PG09	2011-04-06	-62.235806	-58.629598	121.0	0.44
PG09	2011-10-15	-62.235806	-58.629598	121.0	1.11
PG09	2012-01-16	-62.235806	-58.629598	121.0	-2.10
PG09	2012-01-23	-62.235806	-58.629598	121.0	-0.20
PG09	2012-01-27	-62.235806	-58.629598	121.0	-0.11
PG09	2012-02-08	-62.235806	-58.629598	121.0	-0.41
PG09	2012-02-20	-62.235806	-58.629598	121.0	-0.22
PG09	2012-03-04	-62.235806	-58.629598	121.0	-0.32
PG09	2012-03-13	-62.235806	-58.629598	121.0	-0.26
PG09	2012-03-23	-62.235806	-58.629598	121.0	-0.07
PG09	2012-04-21	-62.235806	-58.629598	121.0	0.64
PG09	2012-05-03	-62.235806	-58.629598	121.0	0.05
PG09	2012-05-11	-62.235806	-58.629598	121.0	0.03
PG09	2012-05-21	-62.235806	-58.629598	121.0	-0.07
PG09	2012-05-30	-62.235806	-58.629598	121.0	0.01
PG09	2012-06-12	-62.235806	-58.629598	121.0	0.17
PG09	2012-07-01	-62.235806	-58.629598	121.0	0.74
PG09	2012-07-12	-62.235806	-58.629598	121.0	0.10
PG09	2012-07-23	-62.235806	-58.629598	121.0	-0.04
PG09	2012-07-27	-62.235806	-58.629598	121.0	0.00
PG09	2012-08-05	-62.235806	-58.629598	121.0	0.09
PG09	2012-08-15	-62.235806	-58.629598	121.0	0.23
PG09	2012-08-28	-62.235806	-58.629598	121.0	-0.31
PG09	2012-09-04	-62.235806	-58.629598	121.0	0.01
PG09	2012-09-12	-62.235806	-58.629598	121.0	0.21
PG09	2012-09-27	-62.235806	-58.629598	121.0	0.30
PG09	2012-10-09	-62.235806	-58.629598	121.0	0.11
PG09	2012-10-18	-62.235806	-58.629598	121.0	-0.02
PG09	2012-10-27	-62.235806	-58.629598	121.0	0.21
PG09	2012-11-03	-62.235806	-58.629598	121.0	0.01
PG09	2012-11-10	-62.235806	-58.629598	121.0	0.00
PG09	2012-11-24	-62.235806	-58.629598	121.0	-0.14
PG09	2012-12-05	-62.235806	-58.629598	121.0	0.00
PG09	2012-12-14	-62.235806	-58.629598	121.0	-0.04
PG09	2012-12-22	-62.235806	-58.629598	121.0	-0.02
PG09	2013-01-05	-62.235806	-58.629598	121.0	-0.02
PG09	2013-01-15	-62.235806	-58.629598	121.0	0.09
PG09	2013-01-23	-62.235806	-58.629598	121.0	-0.34
PG09	2013-02-01	-62.235806	-58.629598	121.0	-0.14
PG09	2013-02-11	-62.235806	-58.629598	121.0	-0.46
PG09	2013-02-19	-62.235806	-58.629598	121.0	0.00
PG09	2013-02-27	-62.235806	-58.629598	121.0	-0.17
PG09	2013-03-06	-62.235806	-58.629598	121.0	-0.27
PG09	2013-04-01	-62.235806	-58.629598	121.0	-0.40
PG09	2013-04-11	-62.235806	-58.629598	121.0	-0.43
PG09	2013-05-04	-62.235806	-58.629598	121.0	-0.08
PG09	2013-05-24	-62.235806	-58.629598	121.0	0.17
PG09	2013-06-25	-62.235806	-58.629598	121.0	0.45
PG09	2013-07-24	-62.235806	-58.629598	121.0	0.93
PG09	2013-08-01	-62.235806	-58.629598	121.0	-0.34
PG09	2013-08-24	-62.235806	-58.629598	121.0	0.66
PG09	2013-09-12	-62.235806	-58.629598	121.0	-0.06
PG09	2013-09-27	-62.235806	-58.629598	121.0	0.04
PG09	2013-10-10	-62.235806	-58.629598	121.0	-0.23
PG09	2013-10-20	-62.235806	-58.629598	121.0	-0.02
PG09	2013-11-06	-62.235806	-58.629598	121.0	-0.21
PG09	2013-11-26	-62.235806	-58.629598	121.0	-0.16
PG09	2013-12-16	-62.235806	-58.629598	121.0	0.17
PG09	2014-01-03	-62.235806	-58.629598	121.0	-0.10
PG09	2014-01-21	-62.235806	-58.629598	121.0	-0.42
PG09	2014-01-31	-62.235806	-58.629598	121.0	0.15
PG09	2014-02-10	-62.235806	-58.629598	121.0	0.16
PG09	2014-02-18	-62.235806	-58.629598	121.0	-0.33
PG09	2014-02-28	-62.235806	-58.629598	121.0	-0.19
PG09	2014-03-10	-62.235806	-58.629598	121.0	-0.27
PG09	2014-03-23	-62.235806	-58.629598	121.0	0.43
PG09	2014-04-09	-62.235806	-58.629598	121.0	-0.12
PG09	2014-04-30	-62.235806	-58.629598	121.0	-0.02
PG09	2014-05-09	-62.235806	-58.629598	121.0	0.00
PG09	2014-05-22	-62.235806	-58.629598	121.0	0.24
PG09	2014-06-05	-62.235806	-58.629598	121.0	0.48
PG09	2014-06-19	-62.235806	-58.629598	121.0	0.01
PG09	2014-07-11	-62.235806	-58.629598	121.0	0.07
PG09	2014-07-31	-62.235806	-58.629598	121.0	0.00
PG09	2014-08-30	-62.235806	-58.629598	121.0	0.30
PG09	2014-09-10	-62.235806	-58.629598	121.0	-0.02
PG09	2014-09-29	-62.235806	-58.629598	121.0	0.29
PG09	2014-10-31	-62.235806	-58.629598	121.0	-0.08
PG09	2014-11-15	-62.235806	-58.629598	121.0	0.04
PG09	2014-11-30	-62.235806	-58.629598	121.0	0.29
PG09	2014-12-12	-62.235806	-58.629598	121.0	-0.05
PG09	2014-12-30	-62.235806	-58.629598	121.0	-0.16
PG09	2015-01-14	-62.235806	-58.629598	121.0	-0.14
PG09	2015-01-26	-62.235806	-58.629598	121.0	-0.40
PG09	2015-02-06	-62.235806	-58.629598	121.0	-0.76
PG09	2015-02-24	-62.235806	-58.629598	121.0	-0.46
PG09	2015-03-14	-62.235806	-58.629598	121.0	-0.05
PG09	2015-03-29	-62.235806	-58.629598	121.0	-0.15
PG09	2015-04-13	-62.235806	-58.629598	121.0	-0.11
PG09	2015-05-02	-62.235806	-58.629598	121.0	-0.03
PG09	2015-05-19	-62.235806	-58.629598	121.0	0.06
PG09	2015-06-17	-62.235806	-58.629598	121.0	0.31
PG09	2015-07-13	-62.235806	-58.629598	121.0	0.24
PG09	2015-07-29	-62.235806	-58.629598	121.0	0.01
PG09	2015-08-21	-62.235806	-58.629598	121.0	0.16
PG09	2015-09-14	-62.235806	-58.629598	121.0	0.03
PG09	2015-10-08	-62.235806	-58.629598	121.0	-0.05
PG09	2015-10-27	-62.235806	-58.629598	121.0	0.10
PG09	2015-11-19	-62.235806	-58.629598	121.0	0.59
PG09	2015-12-01	-62.235806	-58.629598	121.0	-0.26
PG09	2015-12-26	-62.235806	-58.629598	121.0	-0.20
PG09	2016-01-04	-62.235806	-58.629598	121.0	-0.49
PG09	2016-02-17	-62.235806	-58.629598	121.0	-0.31
PG09	2016-02-25	-62.235806	-58.629598	121.0	-0.13
PG09	2016-03-10	-62.235806	-58.629598	121.0	-0.49
PG09	2016-04-08	-62.235806	-58.629598	121.0	-0.40
PG09	2016-04-23	-62.235806	-58.629598	121.0	0.45
PG11	2011-03-02	-62.199141	-58.581200	465.6	3.10
PG11	2011-03-07	-62.199141	-58.581200	465.6	0.02
PG11	2011-03-09	-62.199141	-58.581200	465.6	-0.02
PG11	2012-01-27	-62.199141	-58.581200	465.6	2.19
PG11	2013-02-16	-62.199141	-58.581200	465.6	-0.01
PG11	2013-02-19	-62.199141	-58.581200	465.6	-0.01
PG11	2013-02-27	-62.199141	-58.581200	465.6	-0.05
PG11	2013-03-06	-62.199141	-58.581200	465.6	0.13
PG12	2010-12-05	-62.205504	-58.581442	409.9	0.60
PG12	2010-12-11	-62.205504	-58.581442	409.9	0.00
PG12	2011-01-09	-62.205504	-58.581442	409.9	-0.02
PG12	2011-01-25	-62.205504	-58.581442	409.9	0.03
PG12	2011-03-02	-62.205504	-58.581442	409.9	0.43
PG12	2011-03-07	-62.205504	-58.581442	409.9	1.91
PG12	2011-03-09	-62.205504	-58.581442	409.9	-0.01
PG12	2012-01-27	-62.205504	-58.581442	409.9	1.80
PG12	2013-02-16	-62.205504	-58.581442	409.9	0.09
PG12	2013-02-19	-62.205504	-58.581442	409.9	-0.09
PG12	2013-02-27	-62.205504	-58.581442	409.9	-0.06
PG12	2013-03-06	-62.205504	-58.581442	409.9	0.03
PG13	2011-01-09	-62.213931	-58.583166	357.8	0.02
PG13	2011-01-17	-62.213931	-58.583166	357.8	-1.52
PG13	2011-01-25	-62.213931	-58.583166	357.8	-0.28
PG13	2011-03-07	-62.213931	-58.583166	357.8	0.67
PG13	2011-03-09	-62.213931	-58.583166	357.8	0.02
PG13	2012-01-27	-62.213931	-58.583166	357.8	1.38
PG13	2013-02-16	-62.213931	-58.583166	357.8	-0.09
PG13	2013-02-19	-62.213931	-58.583166	357.8	-0.06
PG13	2013-02-27	-62.213931	-58.583166	357.8	-0.06
PG13	2013-03-06	-62.213931	-58.583166	357.8	0.01
PG14	2010-11-22	-62.220634	-58.587965	320.2	1.35
PG14	2010-12-05	-62.220634	-58.587965	320.2	0.29
PG14	2010-12-11	-62.220634	-58.587965	320.2	-0.03
PG14	2010-12-23	-62.220634	-58.587965	320.2	0.08
PG14	2011-01-09	-62.220634	-58.587965	320.2	-0.28
PG14	2011-01-25	-62.220634	-58.587965	320.2	0.11
PG14	2011-03-02	-62.220634	-58.587965	320.2	-1.02
PG14	2012-01-24	-62.220634	-58.587965	320.2	0.64
PG14	2012-01-27	-62.220634	-58.587965	320.2	-0.04
PG14	2012-07-27	-62.220634	-58.587965	320.2	0.47
PG14	2012-08-15	-62.220634	-58.587965	320.2	-0.01
PG14	2012-09-12	-62.220634	-58.587965	320.2	0.20
PG14	2012-09-27	-62.220634	-58.587965	320.2	0.00
PG14	2012-10-09	-62.220634	-58.587965	320.2	0.40
PG14	2012-10-18	-62.220634	-58.587965	320.2	-0.02
PG14	2012-10-27	-62.220634	-58.587965	320.2	0.28
PG14	2012-11-03	-62.220634	-58.587965	320.2	0.14
PG14	2012-11-10	-62.220634	-58.587965	320.2	0.01
PG14	2012-12-05	-62.220634	-58.587965	320.2	-0.05
PG14	2012-12-14	-62.220634	-58.587965	320.2	-0.01
PG14	2013-02-01	-62.220634	-58.587965	320.2	-0.30
PG14	2013-02-11	-62.220634	-58.587965	320.2	-0.12
PG14	2013-02-19	-62.220634	-58.587965	320.2	-0.04
PG14	2013-02-27	-62.220634	-58.587965	320.2	-0.07
PG14	2013-03-06	-62.220634	-58.587965	320.2	-0.19
PG14	2014-01-21	-62.220634	-58.587965	320.2	-1.25
PG14	2014-01-31	-62.220634	-58.587965	320.2	0.08
PG14	2014-02-10	-62.220634	-58.587965	320.2	0.36
PG14	2014-02-18	-62.220634	-58.587965	320.2	-0.34
PG14	2014-02-28	-62.220634	-58.587965	320.2	-0.09
PG14	2014-03-10	-62.220634	-58.587965	320.2	-0.09
PG15	2010-11-22	-62.225301	-58.595250	263.9	1.73
PG15	2010-12-05	-62.225301	-58.595250	263.9	0.10
PG15	2010-12-11	-62.225301	-58.595250	263.9	0.04
PG15	2010-12-23	-62.225301	-58.595250	263.9	0.11
PG15	2011-01-09	-62.225301	-58.595250	263.9	-0.38
PG15	2011-01-25	-62.225301	-58.595250	263.9	0.21
PG15	2011-03-02	-62.225301	-58.595250	263.9	-0.17
PG15	2012-01-24	-62.225301	-58.595250	263.9	1.01
PG15	2012-01-27	-62.225301	-58.595250	263.9	-0.01
PG15	2012-07-23	-62.225301	-58.595250	263.9	0.12
PG15	2012-07-27	-62.225301	-58.595250	263.9	0.17
PG15	2012-08-15	-62.225301	-58.595250	263.9	0.10
PG15	2012-09-12	-62.225301	-58.595250	263.9	-0.01
PG15	2012-09-27	-62.225301	-58.595250	263.9	0.28
PG15	2012-10-09	-62.225301	-58.595250	263.9	0.16
PG15	2012-10-18	-62.225301	-58.595250	263.9	-0.01
PG15	2012-10-27	-62.225301	-58.595250	263.9	0.17
PG15	2012-11-03	-62.225301	-58.595250	263.9	0.12
PG15	2012-11-10	-62.225301	-58.595250	263.9	0.02
PG15	2012-11-24	-62.225301	-58.595250	263.9	-0.13
PG15	2012-12-05	-62.225301	-58.595250	263.9	-0.03
PG15	2012-12-14	-62.225301	-58.595250	263.9	-0.01
PG15	2012-12-22	-62.225301	-58.595250	263.9	-0.02
PG15	2013-01-05	-62.225301	-58.595250	263.9	0.02
PG15	2013-01-15	-62.225301	-58.595250	263.9	-0.01
PG15	2013-02-01	-62.225301	-58.595250	263.9	-0.22
PG15	2013-02-11	-62.225301	-58.595250	263.9	-0.30
PG15	2013-02-19	-62.225301	-58.595250	263.9	-0.10
PG15	2013-02-27	-62.225301	-58.595250	263.9	0.02
PG15	2013-03-06	-62.225301	-58.595250	263.9	-0.23
PG15	2013-04-01	-62.225301	-58.595250	263.9	-0.41
PG15	2013-05-04	-62.225301	-58.595250	263.9	-0.28
PG15	2013-05-24	-62.225301	-58.595250	263.9	0.08
PG15	2013-06-25	-62.225301	-58.595250	263.9	0.60
PG15	2013-07-24	-62.225301	-58.595250	263.9	0.37
PG15	2013-08-01	-62.225301	-58.595250	263.9	-0.01
PG15	2013-08-24	-62.225301	-58.595250	263.9	0.52
PG15	2013-09-12	-62.225301	-58.595250	263.9	-0.01
PG15	2013-09-27	-62.225301	-58.595250	263.9	0.05
PG15	2013-10-10	-62.225301	-58.595250	263.9	-0.01
PG15	2013-10-20	-62.225301	-58.595250	263.9	-0.04
PG15	2013-10-27	-62.225301	-58.595250	263.9	0.10
PG15	2013-11-06	-62.225301	-58.595250	263.9	-0.17
PG15	2013-11-26	-62.225301	-58.595250	263.9	0.01
PG15	2013-12-16	-62.225301	-58.595250	263.9	0.09
PG15	2014-01-03	-62.225301	-58.595250	263.9	0.09
PG15	2014-01-21	-62.225301	-58.595250	263.9	-0.29
PG15	2014-01-31	-62.225301	-58.595250	263.9	0.11
PG15	2014-02-10	-62.225301	-58.595250	263.9	0.02
PG15	2014-02-18	-62.225301	-58.595250	263.9	-0.23
PG15	2014-02-28	-62.225301	-58.595250	263.9	0.03
PG15	2014-03-10	-62.225301	-58.595250	263.9	-0.16
PG15	2014-03-23	-62.225301	-58.595250	263.9	0.25
PG15	2014-04-09	-62.225301	-58.595250	263.9	0.06
PG15	2014-04-30	-62.225301	-58.595250	263.9	-0.05
PG15	2014-05-09	-62.225301	-58.595250	263.9	0.17
PG15	2014-05-22	-62.225301	-58.595250	263.9	0.10
PG15	2014-06-05	-62.225301	-58.595250	263.9	0.22
PG15	2014-06-19	-62.225301	-58.595250	263.9	0.31
PG15	2014-07-11	-62.225301	-58.595250	263.9	0.17
PG15	2014-07-31	-62.225301	-58.595250	263.9	0.05
PG15	2014-08-30	-62.225301	-58.595250	263.9	0.34
PG15	2014-09-10	-62.225301	-58.595250	263.9	0.03
PG15	2014-09-29	-62.225301	-58.595250	263.9	0.27
PG15	2014-10-31	-62.225301	-58.595250	263.9	0.06
PG15	2014-11-15	-62.225301	-58.595250	263.9	0.06
PG15	2014-11-30	-62.225301	-58.595250	263.9	0.15
PG15	2014-12-12	-62.225301	-58.595250	263.9	0.01
PG15	2014-12-30	-62.225301	-58.595250	263.9	0.00
PG15	2015-01-14	-62.225301	-58.595250	263.9	-0.06
PG15	2015-01-26	-62.225301	-58.595250	263.9	-0.21
PG15	2015-02-06	-62.225301	-58.595250	263.9	-0.58
PG15	2015-02-24	-62.225301	-58.595250	263.9	-0.15
PG15	2015-03-14	-62.225301	-58.595250	263.9	0.08
PG15	2015-03-29	-62.225301	-58.595250	263.9	-0.18
PG15	2015-04-13	-62.225301	-58.595250	263.9	-0.08
PG15	2015-05-02	-62.225301	-58.595250	263.9	0.00
PG15	2015-05-19	-62.225301	-58.595250	263.9	-0.05
PG15	2015-06-17	-62.225301	-58.595250	263.9	0.33
PG15	2015-07-13	-62.225301	-58.595250	263.9	0.26
PG15	2015-07-29	-62.225301	-58.595250	263.9	-0.09
PG15	2015-08-21	-62.225301	-58.595250	263.9	0.12
PG15	2015-09-14	-62.225301	-58.595250	263.9	0.06
PG15	2015-10-08	-62.225301	-58.595250	263.9	-0.02
PG15	2015-10-27	-62.225301	-58.595250	263.9	-0.01
PG15	2015-11-19	-62.225301	-58.595250	263.9	0.47
PG15	2015-12-26	-62.225301	-58.595250	263.9	0.44
PG15	2016-01-04	-62.225301	-58.595250	263.9	-0.28
PG15	2016-02-17	-62.225301	-58.595250	263.9	-0.13
PG15	2016-02-25	-62.225301	-58.595250	263.9	0.29
PG15	2016-03-10	-62.225301	-58.595250	263.9	-0.77
PG15	2016-04-08	-62.225301	-58.595250	263.9	-0.34
PG15	2016-04-23	-62.225301	-58.595250	263.9	0.80
PG16_AWS	2010-11-22	-62.235946	-58.613468	194.5	1.26
PG16_AWS	2010-12-05	-62.235946	-58.613468	194.5	0.35
PG16_AWS	2010-12-23	-62.235946	-58.613468	194.5	-0.19
PG16_AWS	2011-01-09	-62.235946	-58.613468	194.5	-0.41
PG16_AWS	2011-01-25	-62.235946	-58.613468	194.5	0.09
PG16_AWS	2011-03-02	-62.235946	-58.613468	194.5	-1.08
PG16_AWS	2011-10-15	-62.235946	-58.613468	194.5	0.66
PG16_AWS	2012-01-16	-62.235946	-58.613468	194.5	-1.53
PG16_AWS	2012-01-27	-62.235946	-58.613468	194.5	-0.28
PG16_AWS	2012-02-08	-62.235946	-58.613468	194.5	-0.32
PG16_AWS	2012-02-20	-62.235946	-58.613468	194.5	-0.18
PG16_AWS	2012-03-04	-62.235946	-58.613468	194.5	-0.30
PG16_AWS	2012-03-13	-62.235946	-58.613468	194.5	-0.21
PG16_AWS	2012-03-23	-62.235946	-58.613468	194.5	-0.03
PG16_AWS	2012-04-13	-62.235946	-58.613468	194.5	0.14
PG16_AWS	2012-04-21	-62.235946	-58.613468	194.5	0.02
PG16_AWS	2012-05-03	-62.235946	-58.613468	194.5	0.07
PG16_AWS	2012-05-11	-62.235946	-58.613468	194.5	0.09
PG16_AWS	2012-05-21	-62.235946	-58.613468	194.5	0.12
PG16_AWS	2012-05-30	-62.235946	-58.613468	194.5	0.00
PG16_AWS	2012-06-12	-62.235946	-58.613468	194.5	0.01
PG16_AWS	2012-07-01	-62.235946	-58.613468	194.5	0.24
PG16_AWS	2012-07-12	-62.235946	-58.613468	194.5	-0.07
PG16_AWS	2012-07-23	-62.235946	-58.613468	194.5	0.10
PG16_AWS	2012-07-27	-62.235946	-58.613468	194.5	0.12
PG16_AWS	2012-08-05	-62.235946	-58.613468	194.5	-0.02
PG16_AWS	2012-08-15	-62.235946	-58.613468	194.5	-0.02
PG16_AWS	2012-08-28	-62.235946	-58.613468	194.5	-0.05
PG16_AWS	2012-09-04	-62.235946	-58.613468	194.5	0.00
PG16_AWS	2012-09-12	-62.235946	-58.613468	194.5	0.02
PG16_AWS	2012-09-27	-62.235946	-58.613468	194.5	0.00
PG16_AWS	2012-10-09	-62.235946	-58.613468	194.5	0.32
PG16_AWS	2012-10-18	-62.235946	-58.613468	194.5	-0.02
PG16_AWS	2012-10-27	-62.235946	-58.613468	194.5	0.10
PG16_AWS	2012-11-03	-62.235946	-58.613468	194.5	0.08
PG16_AWS	2012-11-10	-62.235946	-58.613468	194.5	0.03
PG16_AWS	2012-11-24	-62.235946	-58.613468	194.5	-0.17
PG16_AWS	2012-12-05	-62.235946	-58.613468	194.5	0.02
PG16_AWS	2012-12-14	-62.235946	-58.613468	194.5	0.02
PG16_AWS	2012-12-22	-62.235946	-58.613468	194.5	-0.06
PG16_AWS	2013-01-05	-62.235946	-58.613468	194.5	0.02
PG16_AWS	2013-01-15	-62.235946	-58.613468	194.5	-0.02
PG16_AWS	2013-01-23	-62.235946	-58.613468	194.5	-0.34
PG16_AWS	2013-02-01	-62.235946	-58.613468	194.5	0.12
PG16_AWS	2013-02-11	-62.235946	-58.613468	194.5	-0.36
PG16_AWS	2013-02-19	-62.235946	-58.613468	194.5	0.04
PG16_AWS	2013-02-27	-62.235946	-58.613468	194.5	-0.11
PG16_AWS	2013-03-06	-62.235946	-58.613468	194.5	-0.24
PG16_AWS	2013-04-01	-62.235946	-58.613468	194.5	-0.21
PG16_AWS	2013-04-11	-62.235946	-58.613468	194.5	-0.05
PG16_AWS	2013-05-04	-62.235946	-58.613468	194.5	-0.08
PG16_AWS	2013-05-24	-62.235946	-58.613468	194.5	0.01
PG16_AWS	2013-06-25	-62.235946	-58.613468	194.5	0.32
PG16_AWS	2013-07-17	-62.235946	-58.613468	194.5	0.26
PG16_AWS	2013-07-24	-62.235946	-58.613468	194.5	0.05
PG16_AWS	2013-08-01	-62.235946	-58.613468	194.5	0.07
PG16_AWS	2013-08-24	-62.235946	-58.613468	194.5	0.00
PG16_AWS	2013-09-12	-62.235946	-58.613468	194.5	0.03
PG16_AWS	2013-09-27	-62.235946	-58.613468	194.5	0.10
PG16_AWS	2013-10-10	-62.235946	-58.613468	194.5	-0.03
PG16_AWS	2013-10-20	-62.235946	-58.613468	194.5	0.11
PG16_AWS	2013-10-27	-62.235946	-58.613468	194.5	0.02
PG16_AWS	2013-11-06	-62.235946	-58.613468	194.5	-0.20
PG16_AWS	2013-11-26	-62.235946	-58.613468	194.5	-0.07
PG16_AWS	2013-12-16	-62.235946	-58.613468	194.5	0.14
PG16_AWS	2014-01-03	-62.235946	-58.613468	194.5	0.00
PG16_AWS	2014-01-21	-62.235946	-58.613468	194.5	-0.28
PG16_AWS	2014-01-31	-62.235946	-58.613468	194.5	0.23
PG16_AWS	2014-02-10	-62.235946	-58.613468	194.5	0.13
PG16_AWS	2014-02-18	-62.235946	-58.613468	194.5	-0.26
PG16_AWS	2014-02-28	-62.235946	-58.613468	194.5	-0.08
PG16_AWS	2014-03-10	-62.235946	-58.613468	194.5	-0.23
PG16_AWS	2014-03-23	-62.235946	-58.613468	194.5	0.21
PG16_AWS	2014-04-09	-62.235946	-58.613468	194.5	-0.03
PG16_AWS	2014-04-30	-62.235946	-58.613468	194.5	0.13
PG16_AWS	2014-05-09	-62.235946	-58.613468	194.5	-0.11
PG16_AWS	2014-05-22	-62.235946	-58.613468	194.5	0.17
PG16_AWS	2014-06-05	-62.235946	-58.613468	194.5	0.21
PG16_AWS	2014-06-19	-62.235946	-58.613468	194.5	0.11
PG16_AWS	2014-07-11	-62.235946	-58.613468	194.5	0.07
PG16_AWS	2014-07-31	-62.235946	-58.613468	194.5	0.03
PG16_AWS	2014-08-30	-62.235946	-58.613468	194.5	0.20
PG16_AWS	2014-09-10	-62.235946	-58.613468	194.5	0.00
PG16_AWS	2014-09-29	-62.235946	-58.613468	194.5	0.06
PG16_AWS	2014-10-31	-62.235946	-58.613468	194.5	0.10
PG16_AWS	2014-11-15	-62.235946	-58.613468	194.5	0.13
PG16_AWS	2014-11-30	-62.235946	-58.613468	194.5	-0.03
PG16_AWS	2014-12-12	-62.235946	-58.613468	194.5	0.05
PG16_AWS	2014-12-30	-62.235946	-58.613468	194.5	-0.05
PG16_AWS	2015-01-14	-62.235946	-58.613468	194.5	-0.07
PG16_AWS	2015-01-26	-62.235946	-58.613468	194.5	-0.26
PG16_AWS	2015-02-06	-62.235946	-58.613468	194.5	-0.58
PG16_AWS	2015-02-24	-62.235946	-58.613468	194.5	-0.32
PG16_AWS	2015-03-14	-62.235946	-58.613468	194.5	0.08
PG16_AWS	2015-03-29	-62.235946	-58.613468	194.5	-0.15
PG16_AWS	2015-04-13	-62.235946	-58.613468	194.5	-0.06
PG16_AWS	2015-05-02	-62.235946	-58.613468	194.5	0.04
PG16_AWS	2015-05-19	-62.235946	-58.613468	194.5	-0.07
PG16_AWS	2015-06-17	-62.235946	-58.613468	194.5	0.23
PG16_AWS	2015-07-13	-62.235946	-58.613468	194.5	0.26
PG16_AWS	2015-07-29	-62.235946	-58.613468	194.5	0.03
PG16_AWS	2015-08-21	-62.235946	-58.613468	194.5	0.07
PG16_AWS	2015-09-14	-62.235946	-58.613468	194.5	0.11
PG16_AWS	2015-10-08	-62.235946	-58.613468	194.5	-0.06
PG16_AWS	2015-10-27	-62.235946	-58.613468	194.5	0.19
PG16_AWS	2015-11-19	-62.235946	-58.613468	194.5	0.24
PG16_AWS	2015-12-01	-62.235946	-58.613468	194.5	-0.04
PG16_AWS	2015-12-26	-62.235946	-58.613468	194.5	-0.04
PG16_AWS	2016-01-04	-62.235946	-58.613468	194.5	-0.33
PG16_AWS	2016-02-17	-62.235946	-58.613468	194.5	-0.48
PG16_AWS	2016-02-25	-62.235946	-58.613468	194.5	0.04
PG16_AWS	2016-03-10	-62.235946	-58.613468	194.5	-0.32
PG16_AWS	2016-04-08	-62.235946	-58.613468	194.5	-0.22
PG16_AWS	2016-04-23	-62.235946	-58.613468	194.5	0.32
PG16	2010-11-22	-62.230671	-58.600963	229.4	1.84
PG16	2010-12-23	-62.230671	-58.600963	229.4	-0.20
PG16	2011-01-09	-62.230671	-58.600963	229.4	-0.36
PG16	2011-01-25	-62.230671	-58.600963	229.4	0.10
PG16	2011-03-02	-62.230671	-58.600963	229.4	-1.23
PG16	2011-03-10	-62.230671	-58.600963	229.4	0.07
PG16	2012-02-08	-62.230671	-58.600963	229.4	-0.55
PG16	2012-02-20	-62.230671	-58.600963	229.4	0.04
PG16	2012-03-04	-62.230671	-58.600963	229.4	-0.22
PG16	2012-03-13	-62.230671	-58.600963	229.4	-0.13
PG16	2012-03-23	-62.230671	-58.600963	229.4	-0.06
PG16	2012-04-13	-62.230671	-58.600963	229.4	0.01
PG16	2012-04-21	-62.230671	-58.600963	229.4	0.08
