Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB
PG16_AWS	2013-02-27	2013-02-19	-62.235946	-58.613468000000005	194.5	8	-0.11
PG16_AWS	2013-03-06	2013-02-27	-62.235946	-58.613468000000005	194.5	7	-0.24
PG16_AWS	2013-04-01	2013-03-06	-62.235946	-58.613468000000005	194.5	26	-0.21
PG16_AWS	2013-04-11	2013-04-01	-62.235946	-58.613468000000005	194.5	10	-0.05
PG16_AWS	2013-05-04	2013-04-11	-62.235946	-58.613468000000005	194.5	23	-0.08
PG16_AWS	2013-05-24	2013-05-04	-62.235946	-58.613468000000005	194.5	20	0.01
PG16_AWS	2013-06-25	2013-05-24	-62.235946	-58.613468000000005	194.5	32	0.32
PG16_AWS	2013-07-17	2013-06-25	-62.235946	-58.613468000000005	194.5	22	0.26
PG16_AWS	2013-07-24	2013-07-17	-62.235946	-58.613468000000005	194.5	7	0.05
PG16_AWS	2013-08-01	2013-07-24	-62.235946	-58.613468000000005	194.5	8	0.07
PG16_AWS	2013-08-24	2013-08-01	-62.235946	-58.613468000000005	194.5	23	0.0
PG16_AWS	2013-09-12	2013-08-24	-62.235946	-58.613468000000005	194.5	19	0.03
PG16_AWS	2013-09-27	2013-09-12	-62.235946	-58.613468000000005	194.5	15	0.1
PG16_AWS	2013-10-10	2013-09-27	-62.235946	-58.613468000000005	194.5	13	-0.03
PG16_AWS	2013-10-20	2013-10-10	-62.235946	-58.613468000000005	194.5	10	0.11
PG16_AWS	2013-10-27	2013-10-20	-62.235946	-58.613468000000005	194.5	7	0.02
PG16_AWS	2013-11-06	2013-10-27	-62.235946	-58.613468000000005	194.5	10	-0.2
PG16_AWS	2013-11-26	2013-11-06	-62.235946	-58.613468000000005	194.5	20	-0.07
PG16_AWS	2013-12-16	2013-11-26	-62.235946	-58.613468000000005	194.5	20	0.14
PG16_AWS	2014-01-03	2013-12-16	-62.235946	-58.613468000000005	194.5	18	0.0
PG16_AWS	2014-01-21	2014-01-03	-62.235946	-58.613468000000005	194.5	18	-0.28
PG16_AWS	2014-01-31	2014-01-21	-62.235946	-58.613468000000005	194.5	10	0.23
PG16_AWS	2014-02-10	2014-01-31	-62.235946	-58.613468000000005	194.5	10	0.13
PG16_AWS	2014-02-18	2014-02-10	-62.235946	-58.613468000000005	194.5	8	-0.26
PG16_AWS	2014-02-28	2014-02-18	-62.235946	-58.613468000000005	194.5	10	-0.08
PG16_AWS	2014-03-10	2014-02-28	-62.235946	-58.613468000000005	194.5	10	-0.23
PG16_AWS	2014-03-23	2014-03-10	-62.235946	-58.613468000000005	194.5	13	0.21
PG16_AWS	2014-04-09	2014-03-23	-62.235946	-58.613468000000005	194.5	17	-0.03
PG16_AWS	2014-04-30	2014-04-09	-62.235946	-58.613468000000005	194.5	21	0.13
PG16_AWS	2014-05-09	2014-04-30	-62.235946	-58.613468000000005	194.5	9	-0.11
PG16_AWS	2014-05-22	2014-05-09	-62.235946	-58.613468000000005	194.5	13	0.17
PG16_AWS	2014-06-05	2014-05-22	-62.235946	-58.613468000000005	194.5	14	0.21
PG16_AWS	2014-06-19	2014-06-05	-62.235946	-58.613468000000005	194.5	14	0.11
PG16_AWS	2014-07-11	2014-06-19	-62.235946	-58.613468000000005	194.5	22	0.07
PG16_AWS	2014-07-31	2014-07-11	-62.235946	-58.613468000000005	194.5	20	0.03
PG16_AWS	2014-08-30	2014-07-31	-62.235946	-58.613468000000005	194.5	30	0.2
PG16_AWS	2014-09-10	2014-08-30	-62.235946	-58.613468000000005	194.5	11	0.0
PG16_AWS	2014-09-29	2014-09-10	-62.235946	-58.613468000000005	194.5	19	0.06
PG16_AWS	2014-10-31	2014-09-29	-62.235946	-58.613468000000005	194.5	32	0.1
PG16_AWS	2014-11-15	2014-10-31	-62.235946	-58.613468000000005	194.5	15	0.13
PG16_AWS	2014-11-30	2014-11-15	-62.235946	-58.613468000000005	194.5	15	-0.03
PG16_AWS	2014-12-12	2014-11-30	-62.235946	-58.613468000000005	194.5	12	0.05
PG16_AWS	2014-12-30	2014-12-12	-62.235946	-58.613468000000005	194.5	18	-0.05
PG16_AWS	2015-01-14	2014-12-30	-62.235946	-58.613468000000005	194.5	15	-0.07
PG16_AWS	2015-01-26	2015-01-14	-62.235946	-58.613468000000005	194.5	12	-0.26
PG16_AWS	2015-02-06	2015-01-26	-62.235946	-58.613468000000005	194.5	11	-0.58
PG16_AWS	2015-02-24	2015-02-06	-62.235946	-58.613468000000005	194.5	18	-0.32
PG16_AWS	2015-03-14	2015-02-24	-62.235946	-58.613468000000005	194.5	18	0.08
PG16_AWS	2015-03-29	2015-03-14	-62.235946	-58.613468000000005	194.5	15	-0.15
PG16_AWS	2015-04-13	2015-03-29	-62.235946	-58.613468000000005	194.5	15	-0.06
PG16_AWS	2015-05-02	2015-04-13	-62.235946	-58.613468000000005	194.5	19	0.04
PG16_AWS	2015-05-19	2015-05-02	-62.235946	-58.613468000000005	194.5	17	-0.07
PG16_AWS	2015-06-17	2015-05-19	-62.235946	-58.613468000000005	194.5	29	0.23
PG16_AWS	2015-07-13	2015-06-17	-62.235946	-58.613468000000005	194.5	26	0.26
PG16_AWS	2015-07-29	2015-07-13	-62.235946	-58.613468000000005	194.5	16	0.03
PG16_AWS	2015-08-21	2015-07-29	-62.235946	-58.613468000000005	194.5	23	0.07
PG16_AWS	2015-09-14	2015-08-21	-62.235946	-58.613468000000005	194.5	24	0.11
PG16_AWS	2015-10-08	2015-09-14	-62.235946	-58.613468000000005	194.5	24	-0.06
PG16_AWS	2015-10-27	2015-10-08	-62.235946	-58.613468000000005	194.5	19	0.19
PG16_AWS	2015-11-19	2015-10-27	-62.235946	-58.613468000000005	194.5	23	0.24
PG16_AWS	2015-12-01	2015-11-19	-62.235946	-58.613468000000005	194.5	12	-0.04
PG16_AWS	2015-12-26	2015-12-01	-62.235946	-58.613468000000005	194.5	25	-0.04
PG16_AWS	2016-01-04	2015-12-26	-62.235946	-58.613468000000005	194.5	9	-0.33
PG16_AWS	2016-02-17	2016-01-04	-62.235946	-58.613468000000005	194.5	44	-0.48
PG16_AWS	2016-02-25	2016-02-17	-62.235946	-58.613468000000005	194.5	8	0.04
PG16_AWS	2016-03-10	2016-02-25	-62.235946	-58.613468000000005	194.5	14	-0.32
PG16_AWS	2016-04-08	2016-03-10	-62.235946	-58.613468000000005	194.5	29	-0.22
PG16_AWS	2016-04-23	2016-04-08	-62.235946	-58.613468000000005	194.5	15	0.32
PG16	2010-11-22	2010-11-22	-62.230670999999994	-58.600963	229.4	0	1.84
PG16	2010-12-23	2010-11-22	-62.230670999999994	-58.600963	229.4	31	-0.2
PG16	2011-01-09	2010-12-23	-62.230670999999994	-58.600963	229.4	17	-0.36
PG16	2011-01-25	2011-01-09	-62.230670999999994	-58.600963	229.4	16	0.1
PG16	2011-03-02	2011-01-25	-62.230670999999994	-58.600963	229.4	36	-1.23
PG16	2011-03-10	2011-03-02	-62.230670999999994	-58.600963	229.4	8	0.07
PG16	2012-02-08	2011-03-10	-62.230670999999994	-58.600963	229.4	335	-0.55
PG16	2012-02-20	2012-02-08	-62.230670999999994	-58.600963	229.4	12	0.04
PG16	2012-03-04	2012-02-20	-62.230670999999994	-58.600963	229.4	13	-0.22
PG16	2012-03-13	2012-03-04	-62.230670999999994	-58.600963	229.4	9	-0.13
PG16	2012-03-23	2012-03-13	-62.230670999999994	-58.600963	229.4	10	-0.06
PG16	2012-04-13	2012-03-23	-62.230670999999994	-58.600963	229.4	21	0.01
PG16	2012-04-21	2012-04-13	-62.230670999999994	-58.600963	229.4	8	0.08
PG16	2012-05-03	2012-04-21	-62.230670999999994	-58.600963	229.4	12	0.11
PG16	2012-05-11	2012-05-03	-62.230670999999994	-58.600963	229.4	8	0.07
PG16	2012-05-21	2012-05-11	-62.230670999999994	-58.600963	229.4	10	0.06
PG16	2012-05-30	2012-05-21	-62.230670999999994	-58.600963	229.4	9	0.04
PG16	2012-06-12	2012-05-30	-62.230670999999994	-58.600963	229.4	13	0.16
PG16	2012-07-01	2012-06-12	-62.230670999999994	-58.600963	229.4	19	-0.04
PG16	2012-07-12	2012-07-01	-62.230670999999994	-58.600963	229.4	11	0.14
PG16	2012-07-23	2012-07-12	-62.230670999999994	-58.600963	229.4	11	0.08
PG16	2012-07-27	2012-07-23	-62.230670999999994	-58.600963	229.4	4	0.15
PG16	2012-08-05	2012-07-27	-62.230670999999994	-58.600963	229.4	9	0.07
PG16	2012-08-15	2012-08-05	-62.230670999999994	-58.600963	229.4	10	0.13
PG16	2012-08-28	2012-08-15	-62.230670999999994	-58.600963	229.4	13	0.12
PG16	2012-09-04	2012-08-28	-62.230670999999994	-58.600963	229.4	7	0.0
PG16	2012-09-12	2012-09-04	-62.230670999999994	-58.600963	229.4	8	0.1
PG16	2012-09-27	2012-09-12	-62.230670999999994	-58.600963	229.4	15	-0.02
PG16	2012-10-09	2012-09-27	-62.230670999999994	-58.600963	229.4	12	0.12
PG16	2012-10-18	2012-10-09	-62.230670999999994	-58.600963	229.4	9	0.02
PG16	2012-10-27	2012-10-18	-62.230670999999994	-58.600963	229.4	9	0.24
PG16	2012-11-03	2012-10-27	-62.230670999999994	-58.600963	229.4	7	0.04
PG16	2012-11-10	2012-11-03	-62.230670999999994	-58.600963	229.4	7	-0.05
PG16	2012-11-24	2012-11-10	-62.230670999999994	-58.600963	229.4	14	-0.1
PG16	2012-12-05	2012-11-24	-62.230670999999994	-58.600963	229.4	11	0.0
PG16	2012-12-14	2012-12-05	-62.230670999999994	-58.600963	229.4	9	-0.03
PG16	2012-12-22	2012-12-14	-62.230670999999994	-58.600963	229.4	8	-0.01
PG16	2013-01-05	2012-12-22	-62.230670999999994	-58.600963	229.4	14	-0.03
PG16	2013-01-15	2013-01-05	-62.230670999999994	-58.600963	229.4	10	0.07
PG16	2013-01-23	2013-01-15	-62.230670999999994	-58.600963	229.4	8	-0.28
PG16	2013-02-01	2013-01-23	-62.230670999999994	-58.600963	229.4	9	0.01
PG16	2013-02-11	2013-02-01	-62.230670999999994	-58.600963	229.4	10	-0.06
PG16	2013-02-19	2013-02-11	-62.230670999999994	-58.600963	229.4	8	-0.19
PG16	2013-02-27	2013-02-19	-62.230670999999994	-58.600963	229.4	8	-0.08
PG16	2013-03-06	2013-02-27	-62.230670999999994	-58.600963	229.4	7	-0.25
PG16	2013-04-01	2013-03-06	-62.230670999999994	-58.600963	229.4	26	-0.37
PG16	2013-04-11	2013-04-01	-62.230670999999994	-58.600963	229.4	10	-0.12
PG16	2013-05-04	2013-04-11	-62.230670999999994	-58.600963	229.4	23	0.15
PG16	2013-05-24	2013-05-04	-62.230670999999994	-58.600963	229.4	20	-0.02
PG16	2013-06-25	2013-05-24	-62.230670999999994	-58.600963	229.4	32	0.48
PG16	2013-07-24	2013-06-25	-62.230670999999994	-58.600963	229.4	29	0.29
PG16	2013-08-01	2013-07-24	-62.230670999999994	-58.600963	229.4	8	0.04
PG16	2013-08-24	2013-08-01	-62.230670999999994	-58.600963	229.4	23	0.0
PG16	2013-09-12	2013-08-24	-62.230670999999994	-58.600963	229.4	19	0.08
PG16	2013-09-27	2013-09-12	-62.230670999999994	-58.600963	229.4	15	0.15
PG16	2013-10-10	2013-09-27	-62.230670999999994	-58.600963	229.4	13	-0.16
PG16	2013-10-20	2013-10-10	-62.230670999999994	-58.600963	229.4	10	0.09
PG16	2013-10-27	2013-10-20	-62.230670999999994	-58.600963	229.4	7	0.06
PG16	2013-11-06	2013-10-27	-62.230670999999994	-58.600963	229.4	10	-0.13
PG16	2013-11-26	2013-11-06	-62.230670999999994	-58.600963	229.4	20	-0.1
PG16	2013-12-16	2013-11-26	-62.230670999999994	-58.600963	229.4	20	0.23
PG16	2014-01-03	2013-12-16	-62.230670999999994	-58.600963	229.4	18	-0.13
PG16	2014-01-21	2014-01-03	-62.230670999999994	-58.600963	229.4	18	-0.2
PG16	2014-01-31	2014-01-21	-62.230670999999994	-58.600963	229.4	10	0.03
PG16	2014-02-10	2014-01-31	-62.230670999999994	-58.600963	229.4	10	0.11
PG16	2014-02-18	2014-02-10	-62.230670999999994	-58.600963	229.4	8	-0.24
PG16	2014-02-28	2014-02-18	-62.230670999999994	-58.600963	229.4	10	-0.03
PG16	2014-03-10	2014-02-28	-62.230670999999994	-58.600963	229.4	10	-0.13
PG16	2014-03-23	2014-03-10	-62.230670999999994	-58.600963	229.4	13	0.56
PG16	2014-04-09	2014-03-23	-62.230670999999994	-58.600963	229.4	17	-0.33
PG16	2014-04-30	2014-04-09	-62.230670999999994	-58.600963	229.4	21	-0.07
PG16	2014-05-09	2014-04-30	-62.230670999999994	-58.600963	229.4	9	0.17
PG16	2014-05-22	2014-05-09	-62.230670999999994	-58.600963	229.4	13	0.07
PG16	2014-06-05	2014-05-22	-62.230670999999994	-58.600963	229.4	14	0.69
PG16	2014-06-19	2014-06-05	-62.230670999999994	-58.600963	229.4	14	0.0
PG16	2014-07-11	2014-06-19	-62.230670999999994	-58.600963	229.4	22	0.18
PG16	2014-07-31	2014-07-11	-62.230670999999994	-58.600963	229.4	20	0.01
PG16	2014-08-30	2014-07-31	-62.230670999999994	-58.600963	229.4	30	0.15
PG16	2014-09-10	2014-08-30	-62.230670999999994	-58.600963	229.4	11	-0.02
PG16	2014-09-29	2014-09-10	-62.230670999999994	-58.600963	229.4	19	0.23
PG16	2014-10-31	2014-09-29	-62.230670999999994	-58.600963	229.4	32	-0.03
PG16	2014-11-15	2014-10-31	-62.230670999999994	-58.600963	229.4	15	0.13
PG16	2014-11-30	2014-11-15	-62.230670999999994	-58.600963	229.4	15	0.13
PG16	2014-12-12	2014-11-30	-62.230670999999994	-58.600963	229.4	12	0.06
PG16	2014-12-30	2014-12-12	-62.230670999999994	-58.600963	229.4	18	-0.01
PG16	2015-01-14	2014-12-30	-62.230670999999994	-58.600963	229.4	15	-0.12
PG16	2015-01-26	2015-01-14	-62.230670999999994	-58.600963	229.4	12	-0.23
PG16	2015-02-06	2015-01-26	-62.230670999999994	-58.600963	229.4	11	-0.54
PG16	2015-02-24	2015-02-06	-62.230670999999994	-58.600963	229.4	18	-0.24
PG16	2015-03-14	2015-02-24	-62.230670999999994	-58.600963	229.4	18	0.05
PG16	2015-03-29	2015-03-14	-62.230670999999994	-58.600963	229.4	15	-0.22
PG16	2015-04-13	2015-03-29	-62.230670999999994	-58.600963	229.4	15	-0.13
PG16	2015-05-02	2015-04-13	-62.230670999999994	-58.600963	229.4	19	0.04
PG16	2015-05-19	2015-05-02	-62.230670999999994	-58.600963	229.4	17	-0.08
PG16	2015-06-17	2015-05-19	-62.230670999999994	-58.600963	229.4	29	0.45
PG16	2015-07-13	2015-06-17	-62.230670999999994	-58.600963	229.4	26	0.33
PG16	2015-07-29	2015-07-13	-62.230670999999994	-58.600963	229.4	16	0.04
PG16	2015-08-21	2015-07-29	-62.230670999999994	-58.600963	229.4	23	0.02
PG16	2015-09-14	2015-08-21	-62.230670999999994	-58.600963	229.4	24	0.1
PG16	2015-10-08	2015-09-14	-62.230670999999994	-58.600963	229.4	24	0.0
PG16	2015-10-27	2015-10-08	-62.230670999999994	-58.600963	229.4	19	0.11
PG16	2015-11-19	2015-10-27	-62.230670999999994	-58.600963	229.4	23	0.23
PG16	2015-12-26	2015-11-19	-62.230670999999994	-58.600963	229.4	37	-0.04
PG16	2016-01-04	2015-12-26	-62.230670999999994	-58.600963	229.4	9	-0.44
PG16	2016-02-17	2016-01-04	-62.230670999999994	-58.600963	229.4	44	0.03
PG16	2016-03-10	2016-02-17	-62.230670999999994	-58.600963	229.4	22	-0.65
PG16	2016-04-08	2016-03-10	-62.230670999999994	-58.600963	229.4	29	-0.35
PG16	2016-04-23	2016-04-08	-62.230670999999994	-58.600963	229.4	15	0.11
PG17	2010-11-22	2010-11-22	-62.236377000000005	-58.621411	167.2	0	1.17
PG17	2010-12-11	2010-11-22	-62.236377000000005	-58.621411	167.2	19	-0.25
PG17	2010-12-23	2010-12-11	-62.236377000000005	-58.621411	167.2	12	-0.05
PG17	2011-01-09	2010-12-23	-62.236377000000005	-58.621411	167.2	17	-0.62
PG17	2011-01-25	2011-01-09	-62.236377000000005	-58.621411	167.2	16	0.18
PG17	2011-03-02	2011-01-25	-62.236377000000005	-58.621411	167.2	36	-1.11
PG17	2011-04-06	2011-03-02	-62.236377000000005	-58.621411	167.2	35	-0.58
PG17	2011-10-15	2011-04-06	-62.236377000000005	-58.621411	167.2	192	1.05
PG17	2012-01-16	2011-10-15	-62.236377000000005	-58.621411	167.2	93	-1.68
PG17	2012-01-24	2012-01-16	-62.236377000000005	-58.621411	167.2	8	-0.25
PG17	2012-01-27	2012-01-24	-62.236377000000005	-58.621411	167.2	3	-0.19
PG17	2012-02-08	2012-01-27	-62.236377000000005	-58.621411	167.2	12	-0.38
PG17	2012-02-20	2012-02-08	-62.236377000000005	-58.621411	167.2	12	-0.56
PG17	2012-03-04	2012-02-20	-62.236377000000005	-58.621411	167.2	13	0.17
PG17	2012-03-13	2012-03-04	-62.236377000000005	-58.621411	167.2	9	-0.21
PG17	2012-03-23	2012-03-13	-62.236377000000005	-58.621411	167.2	10	-0.06
PG17	2012-04-13	2012-03-23	-62.236377000000005	-58.621411	167.2	21	0.09
PG17	2012-04-21	2012-04-13	-62.236377000000005	-58.621411	167.2	8	0.26
PG17	2012-05-03	2012-04-21	-62.236377000000005	-58.621411	167.2	12	0.07
PG17	2012-05-11	2012-05-03	-62.236377000000005	-58.621411	167.2	8	0.09
PG17	2012-05-21	2012-05-11	-62.236377000000005	-58.621411	167.2	10	-0.06
PG17	2012-05-30	2012-05-21	-62.236377000000005	-58.621411	167.2	9	-0.01
PG17	2012-06-12	2012-05-30	-62.236377000000005	-58.621411	167.2	13	0.25
PG17	2012-07-01	2012-06-12	-62.236377000000005	-58.621411	167.2	19	0.3
PG17	2012-07-12	2012-07-01	-62.236377000000005	-58.621411	167.2	11	0.18
PG17	2012-07-23	2012-07-12	-62.236377000000005	-58.621411	167.2	11	-0.04
PG17	2012-07-27	2012-07-23	-62.236377000000005	-58.621411	167.2	4	0.15
PG17	2012-08-05	2012-07-27	-62.236377000000005	-58.621411	167.2	9	-0.06
PG17	2012-08-15	2012-08-05	-62.236377000000005	-58.621411	167.2	10	0.11
PG17	2012-08-28	2012-08-15	-62.236377000000005	-58.621411	167.2	13	-0.14
PG17	2012-09-04	2012-08-28	-62.236377000000005	-58.621411	167.2	7	-0.01
PG17	2012-09-12	2012-09-04	-62.236377000000005	-58.621411	167.2	8	0.14
PG17	2012-09-27	2012-09-12	-62.236377000000005	-58.621411	167.2	15	0.25
PG17	2012-10-09	2012-09-27	-62.236377000000005	-58.621411	167.2	12	0.03
PG17	2012-10-18	2012-10-09	-62.236377000000005	-58.621411	167.2	9	0.0
PG17	2012-10-27	2012-10-18	-62.236377000000005	-58.621411	167.2	9	0.26
PG17	2012-11-03	2012-10-27	-62.236377000000005	-58.621411	167.2	7	0.01
PG17	2012-11-10	2012-11-03	-62.236377000000005	-58.621411	167.2	7	0.01
PG17	2012-11-24	2012-11-10	-62.236377000000005	-58.621411	167.2	14	-0.15
PG17	2012-12-05	2012-11-24	-62.236377000000005	-58.621411	167.2	11	0.02
PG17	2012-12-14	2012-12-05	-62.236377000000005	-58.621411	167.2	9	-0.02
PG17	2012-12-22	2012-12-14	-62.236377000000005	-58.621411	167.2	8	-0.08
PG17	2013-01-05	2012-12-22	-62.236377000000005	-58.621411	167.2	14	-0.05
PG17	2013-01-15	2013-01-05	-62.236377000000005	-58.621411	167.2	10	0.12
PG17	2013-01-23	2013-01-15	-62.236377000000005	-58.621411	167.2	8	-0.31
PG17	2013-02-01	2013-01-23	-62.236377000000005	-58.621411	167.2	9	-0.1
PG17	2013-02-11	2013-02-01	-62.236377000000005	-58.621411	167.2	10	-0.33
PG17	2013-02-19	2013-02-11	-62.236377000000005	-58.621411	167.2	8	0.04
PG17	2013-02-27	2013-02-19	-62.236377000000005	-58.621411	167.2	8	-0.16
PG17	2013-03-06	2013-02-27	-62.236377000000005	-58.621411	167.2	7	-0.25
PG17	2013-04-01	2013-03-06	-62.236377000000005	-58.621411	167.2	26	-0.25
PG17	2013-04-11	2013-04-01	-62.236377000000005	-58.621411	167.2	10	-0.25
PG17	2013-05-04	2013-04-11	-62.236377000000005	-58.621411	167.2	23	-0.1
PG17	2013-05-24	2013-05-04	-62.236377000000005	-58.621411	167.2	20	0.04
PG17	2013-06-25	2013-05-24	-62.236377000000005	-58.621411	167.2	32	0.48
PG17	2013-07-17	2013-06-25	-62.236377000000005	-58.621411	167.2	22	0.32
PG17	2013-07-24	2013-07-17	-62.236377000000005	-58.621411	167.2	7	0.08
PG17	2013-08-01	2013-07-24	-62.236377000000005	-58.621411	167.2	8	0.0
PG17	2013-08-24	2013-08-01	-62.236377000000005	-58.621411	167.2	23	0.33
PG17	2013-09-12	2013-08-24	-62.236377000000005	-58.621411	167.2	19	0.08
PG17	2013-09-27	2013-09-12	-62.236377000000005	-58.621411	167.2	15	0.02
PG17	2013-10-10	2013-09-27	-62.236377000000005	-58.621411	167.2	13	-0.11
PG17	2013-10-20	2013-10-10	-62.236377000000005	-58.621411	167.2	10	-0.12
PG17	2013-10-27	2013-10-20	-62.236377000000005	-58.621411	167.2	7	0.17
PG17	2013-11-06	2013-10-27	-62.236377000000005	-58.621411	167.2	10	-0.31
PG17	2013-11-26	2013-11-06	-62.236377000000005	-58.621411	167.2	20	-0.06
PG17	2013-12-16	2013-11-26	-62.236377000000005	-58.621411	167.2	20	0.07
PG17	2014-01-03	2013-12-16	-62.236377000000005	-58.621411	167.2	18	0.0
PG17	2014-01-21	2014-01-03	-62.236377000000005	-58.621411	167.2	18	-0.35
PG17	2014-01-31	2014-01-21	-62.236377000000005	-58.621411	167.2	10	0.0
PG17	2014-02-10	2014-01-31	-62.236377000000005	-58.621411	167.2	10	0.09
PG17	2014-02-18	2014-02-10	-62.236377000000005	-58.621411	167.2	8	-0.28
PG17	2014-02-28	2014-02-18	-62.236377000000005	-58.621411	167.2	10	-0.06
PG17	2014-03-10	2014-02-28	-62.236377000000005	-58.621411	167.2	10	-0.08
PG17	2014-03-23	2014-03-10	-62.236377000000005	-58.621411	167.2	13	0.22
PG17	2014-04-09	2014-03-23	-62.236377000000005	-58.621411	167.2	17	-0.03
PG17	2014-04-30	2014-04-09	-62.236377000000005	-58.621411	167.2	21	0.08
PG17	2014-05-09	2014-04-30	-62.236377000000005	-58.621411	167.2	9	0.01
PG17	2014-05-22	2014-05-09	-62.236377000000005	-58.621411	167.2	13	0.16
PG17	2014-06-05	2014-05-22	-62.236377000000005	-58.621411	167.2	14	0.37
PG17	2014-06-19	2014-06-05	-62.236377000000005	-58.621411	167.2	14	0.0
PG17	2014-07-11	2014-06-19	-62.236377000000005	-58.621411	167.2	22	0.11
PG17	2014-07-31	2014-07-11	-62.236377000000005	-58.621411	167.2	20	-0.02
PG17	2014-08-30	2014-07-31	-62.236377000000005	-58.621411	167.2	30	0.21
PG17	2014-09-10	2014-08-30	-62.236377000000005	-58.621411	167.2	11	0.0
PG17	2014-09-29	2014-09-10	-62.236377000000005	-58.621411	167.2	19	0.04
PG17	2014-10-31	2014-09-29	-62.236377000000005	-58.621411	167.2	32	0.07
PG17	2014-11-15	2014-10-31	-62.236377000000005	-58.621411	167.2	15	0.13
PG17	2014-11-30	2014-11-15	-62.236377000000005	-58.621411	167.2	15	0.08
PG17	2014-12-12	2014-11-30	-62.236377000000005	-58.621411	167.2	12	-0.02
PG17	2014-12-30	2014-12-12	-62.236377000000005	-58.621411	167.2	18	-0.06
PG17	2015-01-14	2014-12-30	-62.236377000000005	-58.621411	167.2	15	-0.05
PG17	2015-01-26	2015-01-14	-62.236377000000005	-58.621411	167.2	12	-0.31
PG17	2015-02-06	2015-01-26	-62.236377000000005	-58.621411	167.2	11	-0.6
PG17	2015-02-24	2015-02-06	-62.236377000000005	-58.621411	167.2	18	-0.34
PG17	2015-03-14	2015-02-24	-62.236377000000005	-58.621411	167.2	18	-0.02
PG17	2015-03-29	2015-03-14	-62.236377000000005	-58.621411	167.2	15	-0.15
PG17	2015-04-13	2015-03-29	-62.236377000000005	-58.621411	167.2	15	-0.07
PG17	2015-05-02	2015-04-13	-62.236377000000005	-58.621411	167.2	19	0.0
PG17	2015-05-19	2015-05-02	-62.236377000000005	-58.621411	167.2	17	0.06
PG17	2015-06-17	2015-05-19	-62.236377000000005	-58.621411	167.2	29	0.37
PG17	2015-07-13	2015-06-17	-62.236377000000005	-58.621411	167.2	26	0.17
PG17	2015-07-29	2015-07-13	-62.236377000000005	-58.621411	167.2	16	0.01
PG17	2015-08-21	2015-07-29	-62.236377000000005	-58.621411	167.2	23	0.03
PG17	2015-09-14	2015-08-21	-62.236377000000005	-58.621411	167.2	24	0.1
PG17	2015-10-08	2015-09-14	-62.236377000000005	-58.621411	167.2	24	-0.08
PG17	2015-10-27	2015-10-08	-62.236377000000005	-58.621411	167.2	19	0.22
PG17	2015-11-19	2015-10-27	-62.236377000000005	-58.621411	167.2	23	0.29
PG17	2015-12-01	2015-11-19	-62.236377000000005	-58.621411	167.2	12	-0.12
PG17	2015-12-26	2015-12-01	-62.236377000000005	-58.621411	167.2	25	-0.12
PG17	2016-01-04	2015-12-26	-62.236377000000005	-58.621411	167.2	9	-0.46
PG17	2016-02-17	2016-01-04	-62.236377000000005	-58.621411	167.2	44	-0.37
PG17	2016-02-25	2016-02-17	-62.236377000000005	-58.621411	167.2	8	-0.06
PG17	2016-03-10	2016-02-25	-62.236377000000005	-58.621411	167.2	14	-0.44
PG17	2016-04-08	2016-03-10	-62.236377000000005	-58.621411	167.2	29	-0.17
PG17	2016-04-23	2016-04-08	-62.236377000000005	-58.621411	167.2	15	0.07
PG18	2010-11-22	2010-11-22	-62.237109999999994	-58.628262	131.4	0	2.15
PG18	2010-12-05	2010-11-22	-62.237109999999994	-58.628262	131.4	13	0.15
PG18	2010-12-11	2010-12-05	-62.237109999999994	-58.628262	131.4	6	0.12
PG18	2011-01-09	2010-12-11	-62.237109999999994	-58.628262	131.4	29	-0.71
PG18	2011-01-25	2011-01-09	-62.237109999999994	-58.628262	131.4	16	0.18
PG18	2011-03-02	2011-01-25	-62.237109999999994	-58.628262	131.4	36	-1.7
PG18	2011-04-06	2011-03-02	-62.237109999999994	-58.628262	131.4	35	0.41
PG18	2011-10-15	2011-04-06	-62.237109999999994	-58.628262	131.4	192	0.79
PG18	2012-01-16	2011-10-15	-62.237109999999994	-58.628262	131.4	93	-2.25
PG18	2012-01-23	2012-01-16	-62.237109999999994	-58.628262	131.4	7	-0.2
PG18	2012-01-27	2012-01-23	-62.237109999999994	-58.628262	131.4	4	-0.19
PG18	2012-02-08	2012-01-27	-62.237109999999994	-58.628262	131.4	12	-0.38
PG18	2012-02-20	2012-02-08	-62.237109999999994	-58.628262	131.4	12	-0.17
PG18	2012-03-04	2012-02-20	-62.237109999999994	-58.628262	131.4	13	-0.41
PG18	2012-03-13	2012-03-04	-62.237109999999994	-58.628262	131.4	9	-0.31
PG18	2012-03-23	2012-03-13	-62.237109999999994	-58.628262	131.4	10	-0.1
PG18	2012-04-13	2012-03-23	-62.237109999999994	-58.628262	131.4	21	0.22
PG18	2012-04-21	2012-04-13	-62.237109999999994	-58.628262	131.4	8	0.32
PG18	2012-05-03	2012-04-21	-62.237109999999994	-58.628262	131.4	12	0.05
PG18	2012-05-11	2012-05-03	-62.237109999999994	-58.628262	131.4	8	0.05
PG18	2012-05-21	2012-05-11	-62.237109999999994	-58.628262	131.4	10	-0.03
PG18	2012-05-30	2012-05-21	-62.237109999999994	-58.628262	131.4	9	0.08
PG18	2012-06-12	2012-05-30	-62.237109999999994	-58.628262	131.4	13	0.19
