time	smb	accum	melt	MO	ronoff
1997-10-31	0.243	0.0585231	0.0	0.029882854348018056	0.0
1997-11-30	0.18806818181818186	0.051981922	0.0	0.026677614201969384	0.0
1997-12-31	-0.458340909090909	0.00942729	0.4677681995007124	0.0048999073693768	0.4628682921313356
1998-01-31	-0.5662045454545455	0.010890097	0.5770946428118782	0.005706594532628477	0.5713880482792497
1998-02-28	-0.5467727272727273	0.005229028	0.5520017552145503	0.00274145455978975	0.5492603006547605
1998-03-31	-0.5134545454545454	0.04517891	0.5586334543092684	0.0236151236705972	0.5350183306386712
1998-04-30	-0.5087727272727273	0.024290456	0.5330631827779791	0.012686534311933423	0.5203766484660457
1998-05-31	-0.09486363636363637	0.01695973	0.11182336689938199	0.008745663627428714	0.10307770327195329
1998-06-30	0.007340909090909092	0.061894238	0.05455332890423861	0.03197873331391379	0.02257459559032482
1998-07-31	0.45411363636363633	0.12136158	0.0	0.06142580622540965	0.0
1998-08-31	0.3793863636363637	0.07584714	0.0	0.03804157841450559	0.0
1998-09-30	0.2746818181818182	0.066854715	0.0	0.03336579098510803	0.0
1998-10-31	0.23045454545454544	0.08884952	0.0	0.0456227649302304	0.0
1998-11-30	-0.11238636363636365	0.054872803	0.16725916702638974	0.02839467204632555	0.1388644949800642
1998-12-31	-0.4933181818181817	0.037022013	0.5303401950353925	0.01928287474147685	0.5110573202939157
1999-01-31	-0.5670681818181819	0.012437759	0.5795059407854622	0.006518028337788106	0.5729879124476741
1999-02-28	-0.5655	0.013618228	0.5791182280257344	0.007141072823490651	0.5719771552022438
1999-03-31	-0.5674772727272729	0.013606633	0.5810839057869533	0.007125600599984598	0.5739583051869688
1999-04-30	-0.4592272727272727	0.040127072	0.49935434521057387	0.020945591650501593	0.4784087535600723
1999-05-31	-0.1676363636363636	0.030883966	0.1985203296501528	0.015982017557887397	0.1825383120922654
1999-06-30	0.3766493506493507	0.08270473	0.0	0.0422544584306206	0.0
1999-07-31	0.3804090909090909	0.110090286	0.0	0.05613030224878979	0.0
1999-08-31	0.38084090909090923	0.08437711	0.0	0.042533944487979466	0.0
1999-09-30	0.3342045454545455	0.06634775	0.0	0.03344858050545586	0.0
1999-10-31	0.08552272727272726	0.07257139	0.0	0.03733472194633634	0.0
1999-11-30	-0.4657045454545454	0.05970915	0.5254136957986788	0.031016630727447016	0.49439706507123177
1999-12-31	-0.5129545454545454	0.014622098	0.5275766432894902	0.0076337210123702875	0.5199429222771199
2000-01-31	-0.5133863636363636	0.025198251	0.538584614645351	0.013196393623647202	0.5253882210217038
2000-02-29	-0.5428181818181819	0.004113058	0.5469312399121171	0.0021591342603920717	0.5447721056517251
2000-03-31	-0.5563636363636364	0.051154435	0.6075180710445751	0.026741642647927742	0.5807764283966473
2000-04-30	-0.42359090909090913	0.034320954	0.4579118633243171	0.01784826154021188	0.4400636017841052
2000-05-31	-0.19565909090909092	0.040965524	0.2366246144798669	0.02117947036937308	0.2154451441104938
2000-06-30	0.001545454545454545	0.045010556	0.04346510099010034	0.023195966665528936	0.020269134324571406
2000-07-31	-0.00022727272727272716	0.030785218	0.031012490608475426	0.0157932579443633	0.015219232664112126
2000-08-31	0.3761818181818182	0.057923187	0.0	0.02905882906796098	0.0
2000-09-30	0.2204545454545454	0.04811168	0.0	0.024207777306128976	0.0
2000-10-31	0.17936363636363636	0.071942426	0.0	0.0370323511119355	0.0
2000-11-30	-0.06809090909090908	0.024106279	0.09219718810645015	0.012440743623568186	0.07975644448288197
2000-12-31	-0.4230909090909091	0.04417133	0.46726223867860706	0.022970824270875375	0.4442914144077317
2001-01-31	-0.5289545454545453	0.060107995	0.5890625402791932	0.03140739016180306	0.5576551501173902
2001-02-28	-0.4387727272727273	0.07382778	0.5126005080559037	0.03849048660591635	0.4741100214499874
2001-03-31	-0.4138863636363636	0.07698498	0.4908713428486477	0.040026245687587836	0.45084509716105986
2001-04-30	0.16518181818181818	0.043378353	0.0	0.022189982029050006	0.0
2001-05-31	-0.1347272727272727	0.07067171	0.2053989801190116	0.03651756113082219	0.1688814189881894
2001-06-30	0.46603571428571444	0.064810365	0.0	0.03255424390941288	0.0
2001-07-31	0.2601136363636364	0.03973957	0.0	0.01985822335140234	0.0
2001-08-31	0.18431818181818185	0.07675373	0.0	0.03936624740980055	0.0
2001-09-30	0.024909090909090905	0.051699374	0.026790282961997123	0.026576102834363173	0.00021418012763394986
2001-10-31	-0.11618181818181816	0.07972488	0.1959066962545568	0.0412636275931614	0.1546430686613954
2001-11-30	-0.35036363636363627	0.07058613	0.4209497663866389	0.03664603267203519	0.3843037337146037
2001-12-31	-0.5630454545454545	0.043822203	0.6068676573769612	0.022897728547463442	0.5839699288294978
2002-01-31	-0.5836363636363637	0.024745109	0.6083814721960914	0.012986858312507637	0.5953946138835837
2002-02-28	-0.6488863636363637	0.016192624	0.6650789879817854	0.008514995527004835	0.6565639924547806
2002-03-31	-0.4352272727272727	0.050687574	0.48591484657742756	0.026355140973567278	0.4595597056038603
2002-04-30	-0.4290000000000001	0.03645785	0.4654578515291215	0.018966986152289655	0.44649086537683186
2002-05-31	0.3678863636363637	0.07504587	0.0	0.037921116299212146	0.0
2002-06-30	0.26726298701298706	0.045205027	0.0	0.02227219669506184	0.0
2002-07-31	0.3874545454545455	0.090636544	0.0	0.04546633896470838	0.0
2002-08-31	0.2369318181818182	0.03775837	0.0	0.019185330763848592	0.0
2002-09-30	0.27131818181818185	0.071491405	0.0	0.03654697468123068	0.0
2002-10-31	0.28109090909090906	0.07597555	0.0	0.03840114515605828	0.0
2002-11-30	0.1824090909090909	0.063225925	0.0	0.032597552407249715	0.0
2002-12-31	-0.5439545454545455	0.029251983	0.5732065288438039	0.01523395387924628	0.5579725749645575
2003-01-31	-0.5235000000000001	0.014116659	0.5376166588291527	0.007381571800941431	0.5302350870282112
2003-02-28	-0.5487272727272727	0.040547885	0.5892751577279784	0.02126542514159016	0.5680097325863883
2003-03-31	-0.453340909090909	0.042779267	0.49612017592516805	0.022204147787195188	0.47391602813797284
2003-04-30	-0.3097954545454545	0.03400863	0.3438040841655297	0.017626873516676245	0.32617721064885347
2003-05-31	0.19909090909090912	0.07118885	0.0	0.03656300357337653	0.0
2003-06-30	0.4661266233766233	0.10168975	0.0	0.05070877686687304	0.0
2003-07-31	0.40236363636363637	0.08697926	0.0	0.04369149453204982	0.0
2003-08-31	0.11799999999999998	0.07646362	0.0	0.03939057837518968	0.0
2003-09-30	0.21793181818181814	0.0800466	0.0	0.04103444894042529	0.0
2003-10-31	0.18793181818181817	0.08707157	0.0	0.04473716381039038	0.0
2003-11-30	0.1562272727272727	0.05976412	0.0	0.030771200413428006	0.0
2003-12-31	-0.10811363636363636	0.06612855	0.1742421883236278	0.034228270149034894	0.1400139181745929
2004-01-31	-0.5366136363636363	0.03282127	0.5694349079321731	0.01716023932735187	0.5522746686048212
2004-02-29	-0.5387045454545455	0.012390771	0.5510953164039688	0.0064971186662975975	0.5445981977376712
2004-03-31	-0.5539090909090909	0.06154954	0.6154586315182122	0.03213163724676693	0.5833269942714453
2004-04-30	-0.1289090909090909	0.048393913	0.17730300352248277	0.02496572961452858	0.15233727390795418
2004-05-31	0.10361363636363637	0.064387225	0.0	0.03310320591003009	0.0
2004-06-30	0.17967207792207793	0.053102612	0.0	0.027229388688100584	0.0
2004-07-31	0.3043863636363636	0.0751926	0.0	0.038375405825553516	0.0
2004-08-31	0.27736363636363637	0.07920734	0.0	0.04033879921854881	0.0
2004-09-30	0.16695454545454547	0.07802515	0.0	0.039777113332893	0.0
2004-10-31	0.11672727272727271	0.061682925	0.0	0.031643299416699654	0.0
2004-11-30	-0.3454545454545454	0.035781294	0.38123583956198254	0.018537737321961012	0.3626981022400215
2004-12-31	-0.41218181818181815	0.047396906	0.45957872390205207	0.024674744868027763	0.4349039790340243
2005-01-31	-0.5242727272727273	0.01582668	0.5400994070389055	0.008281727121249225	0.5318176799176563
