Stake	Date	Latitude	Longitude	Elevation	Days	SMB	t2m	rh	u2	SWin	LWin	tp	sf	msl	press	tcc	t2m_an	PDD
PG01	2011-03-07	-62.201488	-58.583236	435.7	5	-3.03	-1.5470886	91.56166	12.955721	103.99137	288.65213	0.027940853	0.0041763154	984.74524	934.99945	0.8842964	1.1119622	0.0
PG01	2011-03-09	-62.201488	-58.583236	435.7	2	0.1	-2.0511982	93.91679	10.064571	71.61935	300.07703	0.010606475	0.001503201	986.69165	936.8385	0.94013673	0.98932517	0.0
PG01	2013-02-11	-62.201488	-58.583236	435.7	705	0.05	-6.571172	87.57374	9.982855	101.99141	264.68054	1.7633665	1.4753623	990.60895	940.4491	0.8470647	-0.11026995	0.0
PG01	2013-02-19	-62.201488	-58.583236	435.7	8	-0.08	-2.9801433	88.86776	9.313358	137.89722	287.33777	0.024997424	0.017199669	981.61755	931.9906	0.89745015	0.7633364	0.0
PG01	2013-02-27	-62.201488	-58.583236	435.7	8	-0.01	-3.2580228	85.84771	9.903598	163.34926	263.86685	0.0072868248	0.003915198	1001.60364	950.96277	0.6733655	0.6957354	0.0
PG02	2011-01-09	-62.208882	-58.583777000000005	385.2	35	-0.23	-3.0881643	87.69436	8.910588	243.63788	274.9862	0.06832323	0.050629854	985.9915	941.7698	0.8152739	0.62648976	0.0
PG02	2011-01-17	-62.208882	-58.583777000000005	385.2	8	0.95	-2.9390564	78.354866	10.471602	282.5091	249.32248	0.0056515243	0.00556283	992.5397	948.0164	0.570407	0.66276395	0.0
PG02	2011-01-25	-62.208882	-58.583777000000005	385.2	8	0.53	-3.0304904	81.17587	9.478242	230.7866	264.54407	0.018159028	0.014019361	992.8065	948.26904	0.8281295	0.6405204	0.0
PG02	2011-03-02	-62.208882	-58.583777000000005	385.2	36	1.15	-1.3398025	92.95595	11.031458	155.94785	287.7649	0.09392758	0.025155548	990.52893	946.14874	0.8140248	1.051822	0.0
PG02	2011-03-07	-62.208882	-58.583777000000005	385.2	5	-3.0	-1.0925903	91.250305	12.955721	103.99137	288.65213	0.027940853	0.0041763154	984.74524	940.62823	0.8842964	1.1119623	0.0
PG02	2011-03-09	-62.208882	-58.583777000000005	385.2	2	0.12	-1.5967001	93.587814	10.064571	71.61935	300.07703	0.010606475	0.001503201	986.69165	942.47833	0.94013673	0.9893253	0.0
PG02	2013-02-11	-62.208882	-58.583777000000005	385.2	705	0.0	-6.116674	87.280365	9.982855	101.99141	264.68054	1.7633665	1.4753623	990.60895	946.1107	0.8470647	-0.110269934	0.0
PG02	2013-02-19	-62.208882	-58.583777000000005	385.2	8	-0.06	-2.525645	88.58911	9.313358	137.89722	287.33777	0.024997424	0.017199669	981.61755	937.6013	0.89745015	0.7633365	0.0
PG02	2013-02-27	-62.208882	-58.583777000000005	385.2	8	0.02	-2.8035245	85.568016	9.903598	163.34926	263.86685	0.0072868248	0.003915198	1001.60364	956.6876	0.6733655	0.69573545	0.0
PG02	2013-03-06	-62.208882	-58.583777000000005	385.2	7	-0.06	-1.6082306	93.99123	13.755798	129.26784	286.29385	0.005658371	0.0001380879	992.72473	948.2374	0.7895608	0.9865202	0.0
PG03	2011-01-09	-62.217533	-58.587279	346.4	35	-0.35	-2.7389822	87.486626	8.910588	243.63788	274.9862	0.06832323	0.050629854	985.9915	946.1183	0.8152739	0.62648994	0.0
PG03	2011-01-25	-62.217533	-58.587279	346.4	16	0.22	-2.611759	79.62809	9.908371	254.11067	257.52158	0.023336787	0.019111477	991.8987	951.7782	0.7102066	0.6574402	0.0
PG03	2011-03-07	-62.217533	-58.587279	346.4	41	-1.11	-0.97796124	92.56953	11.2237	147.62541	288.49722	0.12162879	0.029331863	989.74316	949.7634	0.8298965	1.054902	0.0
PG03	2011-03-09	-62.217533	-58.587279	346.4	2	-0.03	-1.247518	93.33757	10.064571	71.61935	300.07703	0.010606475	0.001503201	986.69165	946.83014	0.94013673	0.9893256	0.0
PG03	2012-01-27	-62.217533	-58.587279	346.4	324	0.68	-6.453693	87.44963	9.954853	92.16784	263.46298	0.7804172	0.65526676	992.44226	952.22437	0.85618424	-0.27720547	0.0
PG03	2013-02-11	-62.217533	-58.587279	346.4	381	-0.05	-5.17466	86.69642	9.989135	110.68553	265.7023	0.98314595	0.8202883	989.0369	948.98303	0.83955216	0.033950858	0.0
PG03	2013-02-19	-62.217533	-58.587279	346.4	8	0.01	-2.176463	88.362404	9.313358	137.89722	287.33777	0.024997424	0.017199669	981.61755	941.93054	0.89745015	0.7633368	0.0
PG03	2013-02-27	-62.217533	-58.587279	346.4	8	-0.05	-2.4543424	85.355286	9.903598	163.34926	263.86685	0.0072868248	0.003915198	1001.60364	961.10504	0.6733655	0.6957357	0.0
PG03	2013-03-06	-62.217533	-58.587279	346.4	7	-0.12	-1.2590485	93.73902	13.755798	129.26784	286.29385	0.005658371	0.0001380879	992.72473	952.6158	0.7895608	0.9865205	0.0
PG04	2010-12-05	-62.222118	-58.592014	294.3	13	0.43	-2.730595	88.7394	7.476865	237.11642	268.17178	0.055369884	0.05484484	976.94293	943.23303	0.79464555	0.5144581	0.0
PG04	2010-12-23	-62.222118	-58.592014	294.3	18	0.01	-3.0339003	81.23262	9.476358	270.87967	260.854	0.031578626	0.028460454	980.8495	946.9931	0.760941	0.44067168	0.0
PG04	2011-01-09	-62.222118	-58.592014	294.3	17	-0.43	-1.4391395	94.03787	8.150198	208.88304	291.0938	0.040582024	0.024694305	991.1488	956.9901	0.8822364	0.82863665	0.0
PG04	2011-01-25	-62.222118	-58.592014	294.3	16	0.22	-2.1428564	79.3844	9.908371	254.11067	257.52158	0.023336787	0.019111477	991.8987	957.6779	0.7102066	0.6574401	0.0
PG04	2011-03-04	-62.222118	-58.592014	294.3	38	-1.21	-0.4801033	92.351524	11.238467	152.04102	288.1763	0.10456415	0.025155548	990.1521	956.04663	0.82208455	1.0619459	0.0
PG04	2012-01-24	-62.222118	-58.592014	294.3	326	0.89	-5.939729	87.2293	9.998936	90.80587	263.91116	0.8044448	0.6569173	992.38556	958.0732	0.8577141	-0.26624307	0.0
PG04	2012-01-27	-62.222118	-58.592014	294.3	3	-0.04	-1.7323914	84.731606	10.191832	238.4776	267.1745	0.0038593444	0.0031672	985.5294	951.5436	0.7751152	0.75729585	0.0
PG04	2013-02-11	-62.222118	-58.592014	294.3	381	-0.21	-4.705758	86.40238	9.989135	110.68553	265.7023	0.98314595	0.8202883	989.0369	954.8654	0.83955216	0.033950943	0.0
PG04	2013-02-19	-62.222118	-58.592014	294.3	8	-0.08	-1.7075602	88.06087	9.313358	137.89722	287.33777	0.024997424	0.017199669	981.61755	947.7692	0.89745015	0.76333666	0.0
PG04	2013-02-27	-62.222118	-58.592014	294.3	8	0.03	-1.9854398	85.07233	9.903598	163.34926	263.86685	0.0072868248	0.003915198	1001.60364	967.06256	0.6733655	0.69573563	0.0
PG04	2013-03-06	-62.222118	-58.592014	294.3	7	-0.23	-0.7901459	93.40356	13.755798	129.26784	286.29385	0.005658371	0.0001380879	992.72473	958.5207	0.7895608	0.9865204	0.0
PG04	2014-01-21	-62.222118	-58.592014	294.3	321	1.06	-5.1042414	86.250046	9.786309	100.46701	264.43866	0.81981647	0.6802765	988.6369	954.473	0.8392616	-0.06299007	0.0
PG04	2014-01-31	-62.222118	-58.592014	294.3	10	0.1	-2.0653493	85.722305	7.808801	239.12	269.18896	0.01108944	0.010404022	987.27783	953.21936	0.86269003	0.67629564	0.0
PG04	2014-02-10	-62.222118	-58.592014	294.3	10	0.34	-3.255188	80.74225	8.244626	183.44461	267.76605	0.026463745	0.026116844	985.86676	951.831	0.8703249	0.38683793	0.0
PG04	2014-02-18	-62.222118	-58.592014	294.3	8	-0.27	-2.1115315	87.32998	8.3672085	160.05135	282.19485	0.024303336	0.0057287365	995.4995	961.16675	0.8820584	0.66506064	0.0
PG04	2014-02-28	-62.222118	-58.592014	294.3	10	-0.05	-1.5538136	91.11512	10.507524	143.9889	273.53992	0.017334497	0.0121002495	990.2652	956.1232	0.7607726	0.80073935	0.0
PG04	2014-03-10	-62.222118	-58.592014	294.3	10	-0.1	-1.283586	90.63951	12.375239	122.97884	279.28296	0.031500712	0.014668146	984.3303	950.4047	0.7695058	0.8664789	0.0
PG05	2010-12-05	-62.22706899999999	-58.5988	247.9	13	0.32	-2.3129926	88.467316	7.476865	237.11642	268.17178	0.055369884	0.05484484	976.94293	948.4325	0.79464555	0.5144581	0.0
PG05	2010-12-23	-62.22706899999999	-58.5988	247.9	18	-0.17	-2.6162977	81.0044	9.476358	270.87967	260.854	0.031578626	0.028460454	980.8495	952.2133	0.760941	0.44067168	0.0
PG05	2011-01-09	-62.22706899999999	-58.5988	247.9	17	-0.44	-1.021537	93.75488	8.150198	208.88304	291.0938	0.040582024	0.024694305	991.1488	962.2654	0.8822364	0.82863665	0.0
PG05	2011-03-04	-62.22706899999999	-58.5988	247.9	54	-1.1	-0.5481096	88.14646	10.8824	183.01245	278.58914	0.12081567	0.038619272	990.8218	961.95074	0.78461194	0.94380957	10.251343
PG05	2011-10-15	-62.22706899999999	-58.5988	247.9	225	1.2	-7.1372247	85.73648	9.421358	40.86707	258.1512	0.55668795	0.4602451	994.7393	965.60095	0.8741881	-0.65915567	0.0
PG05	2012-01-16	-62.22706899999999	-58.5988	247.9	93	0.06	-2.0459712	89.72903	11.097322	197.46466	277.68912	0.23851292	0.19229871	986.9806	958.1907	0.8370068	0.5794177	0.0
PG05	2012-07-23	-62.22706899999999	-58.5988	247.9	189	-0.01	-4.436262	87.11217	10.405537	71.930756	265.5889	0.46598512	0.3485481	989.8485	960.91345	0.8366529	-0.0020797257	5.236267
PG05	2012-07-27	-62.22706899999999	-58.5988	247.9	4	0.04	-6.44364	84.106926	7.731137	10.427926	260.72766	0.023208756	0.023204867	969.9029	941.506	0.8387826	-0.49042404	0.0
PG05	2012-08-15	-62.22706899999999	-58.5988	247.9	19	0.1	-7.705368	87.02772	8.4541025	18.701515	254.76392	0.069527	0.06933612	984.85834	956.005	0.88925856	-0.79737055	0.0
PG05	2012-09-12	-62.22706899999999	-58.5988	247.9	28	0.1	-5.427655	88.02674	12.858492	45.96915	265.1939	0.08667501	0.078888774	990.3646	961.39624	0.88874125	-0.24326062	0.0
PG05	2012-09-27	-62.22706899999999	-58.5988	247.9	15	0.0	-6.999319	88.29881	13.094138	91.13142	259.65085	0.038930938	0.038838282	998.16705	968.9344	0.8449367	-0.62560666	0.0
PG05	2012-10-09	-62.22706899999999	-58.5988	247.9	12	0.28	-3.6346364	90.93688	9.111212	118.841484	273.3563	0.0453561	0.044639736	991.35034	962.39667	0.8398328	0.19293557	0.0
PG05	2012-10-18	-62.22706899999999	-58.5988	247.9	9	0.02	-3.8665802	80.97089	15.372828	146.65765	258.859	0.022530288	0.02234897	984.1621	955.39655	0.8200837	0.13650952	0.0
PG05	2012-10-27	-62.22706899999999	-58.5988	247.9	9	0.13	-6.4739075	76.145645	9.095001	169.67804	249.61972	0.03559142	0.03549134	981.83484	953.0755	0.85591733	-0.49778733	0.0
PG05	2012-11-03	-62.22706899999999	-58.5988	247.9	7	0.04	-4.94503	76.53553	8.192177	170.26317	259.71634	0.026832463	0.026829459	979.95636	951.29315	0.89629334	-0.12585011	0.0
PG05	2012-11-10	-62.22706899999999	-58.5988	247.9	7	-0.02	-5.755085	73.791985	7.920889	226.1388	244.39603	0.011960652	0.011948109	988.60284	959.6613	0.8490403	-0.32291597	0.0
PG05	2012-11-24	-62.22706899999999	-58.5988	247.9	14	-0.11	-2.7212138	87.401886	10.245998	172.38004	283.1935	0.05166184	0.040683426	986.8166	958.0135	0.9136582	0.41514823	0.0
PG05	2012-12-05	-62.22706899999999	-58.5988	247.9	11	0.03	-3.3693287	74.345535	6.9861174	279.50015	244.34106	0.010407869	0.009573087	982.94574	954.2283	0.7030598	0.25747824	0.0
PG05	2012-12-14	-62.22706899999999	-58.5988	247.9	9	-0.05	-2.9889495	73.13628	5.1617703	330.49976	234.5028	0.0031594527	0.0031360718	984.9907	956.2195	0.6119555	0.35001487	0.0
PG05	2012-12-22	-62.22706899999999	-58.5988	247.9	8	0.01	-2.0646362	76.39849	6.672962	323.75864	244.01396	0.004613969	0.004470011	1000.3637	971.1644	0.58233595	0.57487696	0.0
PG05	2013-01-05	-62.22706899999999	-58.5988	247.9	14	0.07	-1.9007182	86.73482	7.506778	244.69507	272.1993	0.01755147	0.016724395	1000.0475	970.8667	0.7717962	0.6147541	0.0
PG05	2013-01-15	-62.22706899999999	-58.5988	247.9	10	0.0	-1.2953852	89.65922	10.241884	207.30905	285.3067	0.04658565	0.039700318	984.9058	956.18616	0.7925893	0.7620163	0.0
PG05	2013-02-01	-62.22706899999999	-58.5988	247.9	17	-0.24	-0.9966736	89.72507	8.929677	197.85559	283.12515	0.037128262	0.024430968	987.63367	958.84344	0.8180568	0.83468527	1.3998108
PG05	2013-02-11	-62.22706899999999	-58.5988	247.9	10	-0.17	-0.49752808	94.401085	9.471695	172.37444	292.12524	0.014953285	0.0056587663	983.09906	954.4558	0.8764822	0.95611477	1.0004578
PG05	2013-02-19	-62.22706899999999	-58.5988	247.9	8	-0.1	-1.2899576	87.794975	9.313358	137.89722	287.33777	0.024997424	0.017199669	981.61755	952.9937	0.89745015	0.76333666	0.5720825
PG05	2013-02-27	-62.22706899999999	-58.5988	247.9	8	-0.06	-1.5678372	84.82282	9.903598	163.34926	263.86685	0.0072868248	0.003915198	1001.60364	972.3934	0.6733655	0.69573563	0.0
PG05	2013-03-06	-62.22706899999999	-58.5988	247.9	7	-0.16	-0.37254333	93.10775	13.755798	129.26784	286.29385	0.005658371	0.0001380879	992.72473	963.8044	0.7895608	0.9865204	1.0535583
PG05	2013-04-01	-62.22706899999999	-58.5988	247.9	26	-0.33	-1.4151894	90.721924	9.4191	83.05226	281.24332	0.06768406	0.024139132	997.7655	968.6729	0.77666587	0.73287094	2.157074
PG05	2013-04-11	-62.22706899999999	-58.5988	247.9	10	-0.09	-0.6041315	90.806114	13.9231205	46.811607	284.25168	0.03910287	0.014592211	980.9975	952.42017	0.81495595	0.93018085	2.2158813
PG05	2013-05-04	-62.22706899999999	-58.5988	247.9	23	0.22	-1.4922842	89.27983	11.357624	28.593843	276.98904	0.06236691	0.037134536	991.6674	962.7546	0.7683377	0.71411574	0.0
PG05	2013-05-24	-62.22706899999999	-58.5988	247.9	20	-0.01	-5.5416694	87.74242	10.495789	9.21311	276.00513	0.09444244	0.0800046	987.1139	958.23047	0.9360649	-0.27099738	0.0
PG05	2013-06-25	-62.22706899999999	-58.5988	247.9	32	0.42	-5.7950106	84.527176	8.227372	4.947353	258.03885	0.0996584	0.09917629	982.9742	954.20856	0.85777014	-0.33262888	0.0
PG05	2013-07-24	-62.22706899999999	-58.5988	247.9	29	0.14	-6.847945	90.05329	8.799374	5.81297	259.96957	0.092358276	0.09223086	988.46655	959.5334	0.844959	-0.58878124	0.0
PG05	2013-08-01	-62.22706899999999	-58.5988	247.9	8	0.07	-10.48824	81.45612	7.890892	13.281225	248.64867	0.022027088	0.021954143	980.5551	951.75226	0.93945587	-1.4743731	0.0
PG05	2013-08-24	-62.22706899999999	-58.5988	247.9	23	0.05	-10.084748	84.40938	12.517726	28.970535	242.83908	0.06312426	0.06310628	991.49023	962.37823	0.8711588	-1.3762137	0.0
PG05	2013-09-12	-62.22706899999999	-58.5988	247.9	19	0.06	-8.693504	86.36933	10.960133	60.498062	249.68066	0.030151704	0.030140638	993.76587	964.6226	0.8994532	-1.0377592	0.0
PG05	2013-09-27	-62.22706899999999	-58.5988	247.9	15	0.04	-5.9753456	84.40661	9.658949	86.71755	257.96854	0.028244281	0.028077403	996.00574	966.85834	0.83785284	-0.3764998	0.0
PG05	2013-10-10	-62.22706899999999	-58.5988	247.9	13	0.05	-3.2093265	94.127884	8.519153	88.0324	288.0399	0.030136364	0.029725358	1005.48956	976.14465	0.9051181	0.29640272	0.0
PG05	2013-10-20	-62.22706899999999	-58.5988	247.9	10	-0.06	-4.6400065	82.93197	11.322402	125.071045	267.39575	0.061585363	0.049560305	976.212	947.6705	0.88546276	-0.051645502	0.0
PG05	2013-10-27	-62.22706899999999	-58.5988	247.9	7	0.14	-6.3600616	82.341896	9.017906	169.06224	255.87445	0.016587656	0.01656962	977.3485	948.72925	0.91104674	-0.4700915	0.0
PG05	2013-11-06	-62.22706899999999	-58.5988	247.9	10	-0.13	-3.73349	82.69325	15.751867	183.13908	266.46677	0.03154823	0.021797849	980.6338	951.9863	0.85199976	0.16888702	0.0
PG05	2013-11-26	-62.22706899999999	-58.5988	247.9	20	-0.08	-3.9276588	82.51326	9.155531	222.33035	260.73877	0.030290695	0.026535992	983.18463	954.45795	0.80439365	0.12165064	0.0
PG05	2013-12-16	-62.22706899999999	-58.5988	247.9	20	0.11	-3.1221995	78.53037	8.477542	289.7514	251.47926	0.033568326	0.03296244	982.6036	953.9014	0.7151881	0.3175985	0.0
PG05	2014-01-03	-62.22706899999999	-58.5988	247.9	18	0.0	-2.2484531	81.42255	6.9809737	294.61612	253.91695	0.021315232	0.020971604	991.11127	962.1816	0.70245045	0.53015894	0.0
PG05	2014-01-21	-62.22706899999999	-58.5988	247.9	18	-0.27	-1.5710593	83.16034	8.145638	255.06873	269.28583	0.01801677	0.009178053	992.9648	964.001	0.82384205	0.6949517	0.6651001
PG05	2014-01-31	-62.22706899999999	-58.5988	247.9	10	0.0	-1.6477467	85.470406	7.808801	239.12	269.18896	0.01108944	0.010404022	987.27783	958.4739	0.86269003	0.67629564	0.0
PG05	2014-02-10	-62.22706899999999	-58.5988	247.9	10	0.44	-2.8375854	80.51664	8.244626	183.44461	267.76605	0.026463745	0.026116844	985.86676	957.0779	0.8703249	0.38683793	0.0
PG05	2014-02-18	-62.22706899999999	-58.5988	247.9	8	-0.32	-1.6939291	87.09868	8.3672085	160.05135	282.19485	0.024303336	0.0057287365	995.4995	966.465	0.8820584	0.66506064	0.0
PG05	2014-02-28	-62.22706899999999	-58.5988	247.9	10	-0.05	-1.136211	90.83144	10.507524	143.9889	273.53992	0.017334497	0.0121002495	990.2652	961.3938	0.7607726	0.80073935	0.0
PG05	2014-03-10	-62.22706899999999	-58.5988	247.9	10	-0.15	-0.8659834	90.35942	12.375239	122.97884	279.28296	0.031500712	0.014668146	984.3303	955.64374	0.7695058	0.8664789	0.17700195
PG05	2014-03-23	-62.22706899999999	-58.5988	247.9	13	0.22	-3.6168256	84.97415	8.216373	74.25593	280.80328	0.076722786	0.067510866	983.38385	954.6537	0.927532	0.1972685	0.0
PG05	2014-04-09	-62.22706899999999	-58.5988	247.9	17	0.06	-2.84315	87.37824	9.203239	67.06126	270.4321	0.03446295	0.032844983	992.93866	963.94995	0.8102877	0.38548428	0.0
PG05	2014-04-30	-62.22706899999999	-58.5988	247.9	21	-0.07	-2.790211	89.83988	10.287045	31.379011	280.3397	0.046622936	0.039205153	997.03937	967.9421	0.8673288	0.39836293	0.0
PG05	2014-05-09	-62.22706899999999	-58.5988	247.9	9	0.08	-1.891153	91.84364	9.488318	16.915522	281.70502	0.041848432	0.02837651	989.275	960.4292	0.8437984	0.61708105	0.0
PG05	2014-05-22	-62.22706899999999	-58.5988	247.9	13	0.17	-3.9955814	88.76274	9.988239	8.223861	280.58948	0.052266102	0.047245562	998.89154	969.71106	0.91095835	0.10512677	0.0
PG05	2014-06-05	-62.22706899999999	-58.5988	247.9	14	0.18	-6.560089	86.55339	7.9160414	5.454046	266.40646	0.057080995	0.056493074	997.7223	968.5139	0.8929593	-0.5187531	0.0
PG05	2014-06-19	-62.22706899999999	-58.5988	247.9	14	0.21	-7.5322185	87.51173	8.354685	3.9810064	262.73862	0.019305909	0.019292956	1000.89325	971.57294	0.93034744	-0.75524765	0.0
PG05	2014-07-31	-62.22706899999999	-58.5988	247.9	42	0.38	-4.550447	86.43148	11.705363	6.185118	266.25305	0.11999954	0.11247461	991.2249	962.2479	0.86525905	-0.02985798	0.0
PG05	2014-08-30	-62.22706899999999	-58.5988	247.9	30	0.01	-7.3222313	85.98577	11.099032	30.025358	258.7273	0.04926502	0.049088486	996.10333	966.9152	0.9181255	-0.704163	0.0
PG05	2014-09-10	-62.22706899999999	-58.5988	247.9	11	0.04	-4.2590256	93.09159	7.318011	46.664013	277.14667	0.011843569	0.011650274	1012.14215	982.57074	0.9026309	0.041037485	0.0
PG05	2014-09-29	-62.22706899999999	-58.5988	247.9	19	-0.01	-6.8851256	83.8155	8.161069	89.62344	254.36447	0.042625144	0.042625897	992.1838	963.1241	0.86284256	-0.5978263	0.0
PG05	2014-10-31	-62.22706899999999	-58.5988	247.9	32	0.02	-4.608095	83.85628	10.874161	132.0788	264.28946	0.09616363	0.090861656	983.8302	955.0682	0.860041	-0.04388231	0.0
PG05	2014-11-15	-62.22706899999999	-58.5988	247.9	15	0.17	-4.128435	82.98377	12.032224	214.59955	257.25134	0.03083855	0.030515796	982.11127	953.40533	0.8235211	0.072806835	0.0
PG05	2014-11-30	-62.22706899999999	-58.5988	247.9	15	0.02	-4.142828	81.841545	10.812537	211.61996	264.52304	0.06114189	0.05524455	981.3868	952.7005	0.8821252	0.06930543	0.0
PG05	2014-12-12	-62.22706899999999	-58.5988	247.9	12	0.11	-2.7996404	85.61012	10.38025	262.71252	264.5561	0.023951638	0.023755645	978.05865	949.5012	0.8175564	0.39606902	0.0
PG05	2014-12-30	-62.22706899999999	-58.5988	247.9	18	0.03	-1.991826	88.64515	7.582411	267.80798	266.43674	0.030157985	0.027928907	984.4787	955.7519	0.7373501	0.59258986	0.0
PG05	2015-01-14	-62.22706899999999	-58.5988	247.9	15	0.02	-1.7038784	86.84436	7.483223	266.8126	268.26517	0.00947211	0.008620757	994.69995	965.6798	0.76802325	0.6626402	0.0
PG05	2015-01-26	-62.22706899999999	-58.5988	247.9	12	-0.07	-1.0007324	88.82342	10.405167	199.73682	278.32507	0.031677995	0.013113276	989.4895	960.6451	0.7662377	0.83369786	1.0861511
PG05	2015-02-06	-62.22706899999999	-58.5988	247.9	11	-0.47	0.28769684	94.27409	10.922042	156.40958	299.34796	0.03411562	0.0080249775	991.9655	963.0945	0.8361729	1.1471401	5.5343018
PG05	2015-02-24	-62.22706899999999	-58.5988	247.9	18	-0.22	-0.47149014	91.379654	9.59767	162.69095	279.82382	0.025932057	0.009805404	987.12506	958.3647	0.78465015	0.96244913	2.994812
PG05	2015-03-14	-62.22706899999999	-58.5988	247.9	18	0.0	-1.8356003	87.19439	8.13397	103.83321	283.2059	0.084863916	0.06455441	985.74445	956.9873	0.8506809	0.6305956	0.0
PG05	2015-03-29	-62.22706899999999	-58.5988	247.9	15	-0.17	-1.2325668	84.82053	12.610431	101.05649	267.95258	0.02595156	0.013835406	991.40125	962.49567	0.7258489	0.7772984	0.7546997
PG05	2015-04-13	-62.22706899999999	-58.5988	247.9	15	-0.06	-2.467287	84.81454	9.724133	53.735226	273.19104	0.015205951	0.008174605	989.90424	961.0155	0.8379931	0.47692218	0.039093018
PG05	2015-05-02	-62.22706899999999	-58.5988	247.9	19	-0.01	-2.104863	87.97685	10.452143	30.218628	274.0251	0.04749278	0.035108395	988.2455	959.41724	0.83451396	0.56509084	0.4841919
PG05	2015-05-19	-62.22706899999999	-58.5988	247.9	17	-0.1	-3.256073	88.72574	10.0749855	11.940054	280.86877	0.0347272	0.022298835	995.88727	966.8074	0.8872199	0.2850305	0.0
PG05	2015-06-17	-62.22706899999999	-58.5988	247.9	29	0.48	-7.9519215	78.54349	9.710847	6.1056232	247.16432	0.096144944	0.09548642	984.83215	955.9487	0.88907695	-0.8573508	0.0
PG05	2015-07-13	-62.22706899999999	-58.5988	247.9	26	0.19	-9.489079	83.330696	9.296192	4.6120095	242.98447	0.07930551	0.078682505	985.68414	956.7631	0.84945977	-1.2313024	0.0
PG05	2015-07-29	-62.22706899999999	-58.5988	247.9	16	0.15	-9.502901	83.34368	9.530803	9.659286	249.09476	0.062034473	0.061964635	980.6447	951.8667	0.92424345	-1.2346649	0.0
PG05	2015-08-21	-62.22706899999999	-58.5988	247.9	23	0.04	-7.2487435	84.39552	12.440517	25.658293	243.37598	0.052545417	0.052245677	982.8858	954.0915	0.85150844	-0.6862854	0.0
PG05	2015-09-14	-62.22706899999999	-58.5988	247.9	24	0.06	-9.217013	82.6557	10.271918	55.036827	246.92102	0.056616858	0.056593277	985.5213	956.5979	0.90393335	-1.1651156	0.0
PG05	2015-10-08	-62.22706899999999	-58.5988	247.9	24	0.0	-6.849867	83.73885	12.275967	84.15785	262.38535	0.0657966	0.056530833	991.12317	962.09064	0.9186867	-0.5892488	0.0
PG05	2015-10-27	-62.22706899999999	-58.5988	247.9	19	0.02	-4.79955	85.60994	12.803429	120.96416	272.89297	0.036739662	0.036686096	994.8409	965.7498	0.94533455	-0.090458415	0.0
PG05	2015-11-19	-62.22706899999999	-58.5988	247.9	23	0.25	-4.038349	85.24604	10.008314	175.96289	268.80856	0.09156169	0.09140242	982.8502	954.1273	0.8764456	0.09472248	0.0
PG05	2015-12-26	-62.22706899999999	-58.5988	247.9	37	0.0	-2.1801066	90.169655	11.272778	226.90005	278.19083	0.099305786	0.08762437	986.0636	957.29266	0.84285074	0.5467859	0.0
PG05	2016-01-04	-62.22706899999999	-58.5988	247.9	9	-0.35	-1.3675416	90.67507	9.5220375	270.23203	272.7908	0.011333072	0.00614172	993.00885	964.06354	0.72620285	0.7444625	0.34210205
PG05	2016-02-17	-62.22706899999999	-58.5988	247.9	44	-0.35	-1.6300727	86.387856	9.653162	209.53247	274.30414	0.08603896	0.06695405	987.88055	959.0638	0.8037141	0.6805953	1.9489441
PG05	2016-02-25	-62.22706899999999	-58.5988	247.9	8	-0.02	-1.1026747	89.90604	8.451341	125.958244	287.8283	0.028124828	0.016339779	978.80273	950.2751	0.92276627	0.80889785	0.68447876
PG05	2016-03-10	-62.22706899999999	-58.5988	247.9	14	-0.32	-0.88797605	91.90182	9.355589	111.562355	283.41843	0.020360684	0.006442973	992.797	963.86426	0.79886615	0.8611286	0.14077759
PG05	2016-04-08	-62.22706899999999	-58.5988	247.9	29	-0.26	-1.4950175	86.40161	10.894071	70.69455	275.49625	0.122227475	0.049797922	985.0615	956.338	0.8117473	0.7134508	2.5743103
PG05	2016-04-23	-62.22706899999999	-58.5988	247.9	15	0.08	-5.854109	77.57796	10.506685	42.794262	249.68631	0.041036986	0.040359534	985.0517	956.2108	0.8143462	-0.34700596	0.0
PG06	2010-12-05	-62.229879	-58.606324	223.7	13	0.26	-2.0951886	88.32654	7.476865	237.11642	268.17178	0.055369884	0.05484484	976.94293	951.15344	0.79464555	0.5144581	0.0
PG06	2011-01-09	-62.229879	-58.606324	223.7	35	-0.39	-1.6346732	86.82334	8.910588	243.63788	274.9862	0.06832323	0.050629854	985.9915	959.9768	0.8152739	0.6264899	0.080596924
PG06	2011-01-25	-62.229879	-58.606324	223.7	16	0.06	-1.5074499	79.05829	9.908371	254.11067	257.52158	0.023336787	0.019111477	991.8987	965.71967	0.7102066	0.6574401	0.0
PG06	2011-03-04	-62.229879	-58.606324	223.7	38	-1.32	0.15530317	91.913475	11.238467	152.04102	288.1763	0.10456415	0.025155548	990.1521	964.0747	0.82208455	1.0619459	15.457672
PG06	2011-04-06	-62.229879	-58.606324	223.7	33	0.14	-2.096983	87.49776	10.137138	72.34829	283.69598	0.10245473	0.05737114	993.1922	966.97205	0.8844665	0.5140216	0.0
PG06	2011-10-15	-62.229879	-58.606324	223.7	192	0.91	-7.757715	85.184494	9.278671	35.442806	253.47772	0.45439014	0.40303057	994.9822	968.5889	0.8711261	-0.86309147	0.0
