Date/Time	Event	Latitude	Longitude	Elevation [m]	Diff	t2m	rh	u2	SWin	LWin	tp	sf	msl	press	tcc	t2m_an	PDD
2011-10-15	PG05	-62.22706899999999	-58.5988	247.9	1.2	-2.0459712	89.72903	11.097322	197.46466	277.68912	0.0	0.28448424	986.9806	958.1907	0.8370068	0.5794177	0.0
2012-01-16	PG05	-62.22706899999999	-58.5988	247.9	0.06	-2.0459712	89.72903	11.097322	197.46466	277.68912	0.3306983709335327	0.28448424	986.9806	958.1907	0.8370068	0.5794177	2.0
2012-07-23	PG05	-62.22706899999999	-58.5988	247.9	-0.01	-4.436262	87.11217	10.405537	71.930756	265.5889	0.6523175239562988	0.53488046	989.8485	960.91345	0.8366529	-0.0020797257	13.0
2012-07-27	PG05	-62.22706899999999	-58.5988	247.9	0.04	-6.44364	84.106926	7.731137	10.427926	260.72766	0.028112241998314857	0.02810835	969.9029	941.506	0.8387826	-0.49042404	0.0
2012-08-15	PG05	-62.22706899999999	-58.5988	247.9	0.1	-7.705368	87.02772	8.4541025	18.701515	254.76392	0.08914094418287277	0.08895005	984.85834	956.005	0.88925856	-0.79737055	0.0
2012-09-12	PG05	-62.22706899999999	-58.5988	247.9	0.1	-5.427655	88.02674	12.858492	45.96915	265.1939	0.1151152178645134	0.10732899	990.3646	961.39624	0.88874125	-0.24326062	0.0
2012-09-27	PG05	-62.22706899999999	-58.5988	247.9	0.0	-6.999319	88.29881	13.094138	91.13142	259.65085	0.054622091352939606	0.054529432	998.16705	968.9344	0.8449367	-0.62560666	0.0
2012-10-09	PG05	-62.22706899999999	-58.5988	247.9	0.28	-3.6346364	90.93688	9.111212	118.841484	273.3563	0.05810515582561493	0.057388797	991.35034	962.39667	0.8398328	0.19293557	0.0
2012-10-18	PG05	-62.22706899999999	-58.5988	247.9	0.02	-3.8665802	80.97089	15.372828	146.65765	258.859	0.0323372557759285	0.03215594	984.1621	955.39655	0.8200837	0.13650952	0.0
2012-10-27	PG05	-62.22706899999999	-58.5988	247.9	0.13	-6.4739075	76.145645	9.095001	169.67804	249.61972	0.04539839178323746	0.045298308	981.83484	953.0755	0.85591733	-0.49778733	0.0
2012-11-03	PG05	-62.22706899999999	-58.5988	247.9	0.04	-4.94503	76.53553	8.192177	170.26317	259.71634	0.03467803820967674	0.034675036	979.95636	951.29315	0.89629334	-0.12585011	0.0
2012-11-10	PG05	-62.22706899999999	-58.5988	247.9	-0.02	-5.755085	73.791985	7.920889	226.1388	244.39603	0.01980622671544552	0.019793684	988.60284	959.6613	0.8490403	-0.32291597	0.0
2012-11-24	PG05	-62.22706899999999	-58.5988	247.9	-0.11	-2.7212138	87.401886	10.245998	172.38004	283.1935	0.06637229770421982	0.055393875	986.8166	958.0135	0.9136582	0.41514823	0.0
2012-12-05	PG05	-62.22706899999999	-58.5988	247.9	0.03	-3.3693287	74.345535	6.9861174	279.50015	244.34106	0.022176232188940048	0.021341452	982.94574	954.2283	0.7030598	0.25747824	0.0
2012-12-14	PG05	-62.22706899999999	-58.5988	247.9	-0.05	-2.9889495	73.13628	5.1617703	330.49976	234.5028	0.012966420501470566	0.01294304	984.9907	956.2195	0.6119555	0.35001487	0.0
2012-12-22	PG05	-62.22706899999999	-58.5988	247.9	0.01	-2.0646362	76.39849	6.672962	323.75864	244.01396	0.013440242037177086	0.013296283	1000.3637	971.1644	0.58233595	0.57487696	0.0
2013-01-05	PG05	-62.22706899999999	-58.5988	247.9	0.07	-1.9007182	86.73482	7.506778	244.69507	272.1993	0.032261922955513	0.03143485	1000.0475	970.8667	0.7717962	0.6147541	0.0
2013-01-15	PG05	-62.22706899999999	-58.5988	247.9	0.0	-1.2953852	89.65922	10.241884	207.30905	285.3067	0.057373322546482086	0.050487984	984.9058	956.18616	0.7925893	0.7620163	0.0
2013-02-01	PG05	-62.22706899999999	-58.5988	247.9	-0.24	-0.9966736	89.72507	8.929677	197.85559	283.12515	0.054780807346105576	0.04208351	987.63367	958.84344	0.8180568	0.83468527	3.0
2013-02-11	PG05	-62.22706899999999	-58.5988	247.9	-0.17	-0.49752808	94.401085	9.471695	172.37444	292.12524	0.02574094943702221	0.01644643	983.09906	954.4558	0.8764822	0.95611477	3.0
2013-02-19	PG05	-62.22706899999999	-58.5988	247.9	-0.1	-1.2899576	87.794975	9.313358	137.89722	287.33777	0.03382369503378868	0.026025942	981.61755	952.9937	0.89745015	0.76333666	1.0
2013-02-27	PG05	-62.22706899999999	-58.5988	247.9	-0.06	-1.5678372	84.82282	9.903598	163.34926	263.86685	0.016113096848130226	0.012741469	1001.60364	972.3934	0.6733655	0.69573563	0.0
2013-03-06	PG05	-62.22706899999999	-58.5988	247.9	-0.16	-0.37254333	93.10775	13.755798	129.26784	286.29385	0.013503946363925934	0.007983663	992.72473	963.8044	0.7895608	0.9865204	2.0
2013-04-01	PG05	-62.22706899999999	-58.5988	247.9	-0.33	-1.4151894	90.721924	9.4191	83.05226	281.24332	0.09416288137435913	0.050617952	997.7655	968.6729	0.77666587	0.73287094	6.0
2013-04-11	PG05	-62.22706899999999	-58.5988	247.9	-0.09	-0.6041315	90.806114	13.9231205	46.811607	284.25168	0.049890536814928055	0.025379876	980.9975	952.42017	0.81495595	0.93018085	3.0
2013-05-04	PG05	-62.22706899999999	-58.5988	247.9	0.22	-1.4922842	89.27983	11.357624	28.593843	276.98904	0.08590363711118698	0.060671262	991.6674	962.7546	0.7683377	0.71411574	1.0
2013-05-24	PG05	-62.22706899999999	-58.5988	247.9	-0.01	-5.5416694	87.74242	10.495789	9.21311	276.00513	0.11503708362579346	0.10059925	987.1139	958.23047	0.9360649	-0.27099738	0.0
2013-06-25	PG05	-62.22706899999999	-58.5988	247.9	0.42	-5.7950106	84.527176	8.227372	4.947353	258.03885	0.13202138245105743	0.13153927	982.9742	954.20856	0.85777014	-0.33262888	0.0
2013-07-24	PG05	-62.22706899999999	-58.5988	247.9	0.14	-6.847945	90.05329	8.799374	5.81297	259.96957	0.1217791736125946	0.12165176	988.46655	959.5334	0.844959	-0.58878124	0.0
2013-08-01	PG05	-62.22706899999999	-58.5988	247.9	0.07	-10.48824	81.45612	7.890892	13.281225	248.64867	0.030853359028697014	0.030780414	980.5551	951.75226	0.93945587	-1.4743731	0.0
2013-08-24	PG05	-62.22706899999999	-58.5988	247.9	0.05	-10.084748	84.40938	12.517726	28.970535	242.83908	0.08666098862886429	0.08664301	991.49023	962.37823	0.8711588	-1.3762137	0.0
2013-09-12	PG05	-62.22706899999999	-58.5988	247.9	0.06	-8.693504	86.36933	10.960133	60.498062	249.68066	0.04976564273238182	0.04975457	993.76587	964.6226	0.8994532	-1.0377592	0.0
2013-09-27	PG05	-62.22706899999999	-58.5988	247.9	0.04	-5.9753456	84.40661	9.658949	86.71755	257.96854	0.04393543303012848	0.043768555	996.00574	966.85834	0.83785284	-0.3764998	0.0
2013-10-10	PG05	-62.22706899999999	-58.5988	247.9	0.05	-3.2093265	94.127884	8.519153	88.0324	288.0399	0.0438661202788353	0.043455113	1005.48956	976.14465	0.9051181	0.29640272	0.0
2013-10-20	PG05	-62.22706899999999	-58.5988	247.9	-0.06	-4.6400065	82.93197	11.322402	125.071045	267.39575	0.07237303256988525	0.060347967	976.212	947.6705	0.88546276	-0.051645502	0.0
2013-10-27	PG05	-62.22706899999999	-58.5988	247.9	0.14	-6.3600616	82.341896	9.017906	169.06224	255.87445	0.024433229118585587	0.024415191	977.3485	948.72925	0.91104674	-0.4700915	0.0
2013-11-06	PG05	-62.22706899999999	-58.5988	247.9	-0.13	-3.73349	82.69325	15.751867	183.13908	266.46677	0.04233589768409729	0.032585513	980.6338	951.9863	0.85199976	0.16888702	0.0
2013-11-26	PG05	-62.22706899999999	-58.5988	247.9	-0.08	-3.9276588	82.51326	9.155531	222.33035	260.73877	0.05088533088564873	0.04713063	983.18463	954.45795	0.80439365	0.12165064	0.0
2013-12-16	PG05	-62.22706899999999	-58.5988	247.9	0.11	-3.1221995	78.53037	8.477542	289.7514	251.47926	0.05416296422481537	0.053557076	982.6036	953.9014	0.7151881	0.3175985	0.0
2014-01-03	PG05	-62.22706899999999	-58.5988	247.9	0.0	-2.2484531	81.42255	6.9809737	294.61612	253.91695	0.039948470890522	0.039604846	991.11127	962.1816	0.70245045	0.53015894	0.0
2014-01-21	PG05	-62.22706899999999	-58.5988	247.9	-0.27	-1.5710593	83.16034	8.145638	255.06873	269.28583	0.03665000945329666	0.027811293	992.9648	964.001	0.82384205	0.6949517	2.0
2014-01-31	PG05	-62.22706899999999	-58.5988	247.9	0.0	-1.6477467	85.470406	7.808801	239.12	269.18896	0.0218771044164896	0.021191688	987.27783	958.4739	0.86269003	0.67629564	0.0
2014-02-10	PG05	-62.22706899999999	-58.5988	247.9	0.44	-2.8375854	80.51664	8.244626	183.44461	267.76605	0.03725140914320946	0.03690451	985.86676	957.0779	0.8703249	0.38683793	0.0
2014-02-18	PG05	-62.22706899999999	-58.5988	247.9	-0.32	-1.6939291	87.09868	8.3672085	160.05135	282.19485	0.03312961012125015	0.014555009	995.4995	966.465	0.8820584	0.66506064	0.0
2014-02-28	PG05	-62.22706899999999	-58.5988	247.9	-0.05	-1.136211	90.83144	10.507524	143.9889	273.53992	0.02812216244637966	0.022887915	990.2652	961.3938	0.7607726	0.80073935	0.0
2014-03-10	PG05	-62.22706899999999	-58.5988	247.9	-0.15	-0.8659834	90.35942	12.375239	122.97884	279.28296	0.04228837788105011	0.025455812	984.3303	955.64374	0.7695058	0.8664789	1.0
2014-03-23	PG05	-62.22706899999999	-58.5988	247.9	0.22	-3.6168256	84.97415	8.216373	74.25593	280.80328	0.09045254439115524	0.08124062	983.38385	954.6537	0.927532	0.1972685	0.0
2014-04-09	PG05	-62.22706899999999	-58.5988	247.9	0.06	-2.84315	87.37824	9.203239	67.06126	270.4321	0.05211549624800682	0.050497532	992.93866	963.94995	0.8102877	0.38548428	0.0
2014-04-30	PG05	-62.22706899999999	-58.5988	247.9	-0.07	-2.790211	89.83988	10.287045	31.379011	280.3397	0.06819827109575272	0.060780488	997.03937	967.9421	0.8673288	0.39836293	0.0
2014-05-09	PG05	-62.22706899999999	-58.5988	247.9	0.08	-1.891153	91.84364	9.488318	16.915522	281.70502	0.051655396819114685	0.038183484	989.275	960.4292	0.8437984	0.61708105	0.0
2014-05-22	PG05	-62.22706899999999	-58.5988	247.9	0.17	-3.9955814	88.76274	9.988239	8.223861	280.58948	0.06599584966897964	0.060975324	998.89154	969.71106	0.91095835	0.10512677	0.0
2014-06-05	PG05	-62.22706899999999	-58.5988	247.9	0.18	-6.560089	86.55339	7.9160414	5.454046	266.40646	0.07179145514965057	0.07120354	997.7223	968.5139	0.8929593	-0.5187531	0.0
2014-06-19	PG05	-62.22706899999999	-58.5988	247.9	0.21	-7.5322185	87.51173	8.354685	3.9810064	262.73862	0.034016359597444534	0.034003407	1000.89325	971.57294	0.93034744	-0.75524765	0.0
2014-07-31	PG05	-62.22706899999999	-58.5988	247.9	0.38	-4.550447	86.43148	11.705363	6.185118	266.25305	0.16216951608657837	0.15464456	991.2249	962.2479	0.86525905	-0.02985798	0.0
2014-08-30	PG05	-62.22706899999999	-58.5988	247.9	0.01	-7.3222313	85.98577	11.099032	30.025358	258.7273	0.0796666219830513	0.07949009	996.10333	966.9152	0.9181255	-0.704163	0.0
2014-09-10	PG05	-62.22706899999999	-58.5988	247.9	0.04	-4.2590256	93.09159	7.318011	46.664013	277.14667	0.02361193113029003	0.023418635	1012.14215	982.57074	0.9026309	0.041037485	0.0
2014-09-29	PG05	-62.22706899999999	-58.5988	247.9	-0.01	-6.8851256	83.8155	8.161069	89.62344	254.36447	0.06223907694220543	0.06223983	992.1838	963.1241	0.86284256	-0.5978263	0.0
2014-10-31	PG05	-62.22706899999999	-58.5988	247.9	0.02	-4.608095	83.85628	10.874161	132.0788	264.28946	0.12852662801742554	0.12322464	983.8302	955.0682	0.860041	-0.04388231	0.0
2014-11-15	PG05	-62.22706899999999	-58.5988	247.9	0.17	-4.128435	82.98377	12.032224	214.59955	257.25134	0.046529702842235565	0.046206947	982.11127	953.40533	0.8235211	0.072806835	0.0
2014-11-30	PG05	-62.22706899999999	-58.5988	247.9	0.02	-4.142828	81.841545	10.812537	211.61996	264.52304	0.07683303207159042	0.0709357	981.3868	952.7005	0.8821252	0.06930543	0.0
2014-12-12	PG05	-62.22706899999999	-58.5988	247.9	0.11	-2.7996404	85.61012	10.38025	262.71252	264.5561	0.036700695753097534	0.036504705	978.05865	949.5012	0.8175564	0.39606902	0.0
2014-12-30	PG05	-62.22706899999999	-58.5988	247.9	0.03	-1.991826	88.64515	7.582411	267.80798	266.43674	0.048791225999593735	0.04656215	984.4787	955.7519	0.7373501	0.59258986	0.0
2015-01-14	PG05	-62.22706899999999	-58.5988	247.9	0.02	-1.7038784	86.84436	7.483223	266.8126	268.26517	0.025163259357213974	0.024311908	994.69995	965.6798	0.76802325	0.6626402	0.0
2015-01-26	PG05	-62.22706899999999	-58.5988	247.9	-0.07	-1.0007324	88.82342	10.405167	199.73682	278.32507	0.0444270521402359	0.025862336	989.4895	960.6451	0.7662377	0.83369786	3.0
2015-02-06	PG05	-62.22706899999999	-58.5988	247.9	-0.47	0.28769684	94.27409	10.922042	156.40958	299.34796	0.04588398337364197	0.019793343	991.9655	963.0945	0.8361729	1.1471401	8.0
2015-02-24	PG05	-62.22706899999999	-58.5988	247.9	-0.22	-0.47149014	91.379654	9.59767	162.69095	279.82382	0.04456530138850212	0.028438644	987.12506	958.3647	0.78465015	0.96244913	5.0
2015-03-14	PG05	-62.22706899999999	-58.5988	247.9	0.0	-1.8356003	87.19439	8.13397	103.83321	283.2059	0.10349715501070023	0.08318765	985.74445	956.9873	0.8506809	0.6305956	1.0
2015-03-29	PG05	-62.22706899999999	-58.5988	247.9	-0.17	-1.2325668	84.82053	12.610431	101.05649	267.95258	0.04164271056652069	0.029526556	991.40125	962.49567	0.7258489	0.7772984	1.0
2015-04-13	PG05	-62.22706899999999	-58.5988	247.9	-0.06	-2.467287	84.81454	9.724133	53.735226	273.19104	0.030897099524736404	0.023865756	989.90424	961.0155	0.8379931	0.47692218	1.0
2015-05-02	PG05	-62.22706899999999	-58.5988	247.9	-0.01	-2.104863	87.97685	10.452143	30.218628	274.0251	0.0671067163348198	0.054722328	988.2455	959.41724	0.83451396	0.56509084	1.0
2015-05-19	PG05	-62.22706899999999	-58.5988	247.9	-0.1	-3.256073	88.72574	10.0749855	11.940054	280.86877	0.05237974226474762	0.03995138	995.88727	966.8074	0.8872199	0.2850305	0.0
2015-06-17	PG05	-62.22706899999999	-58.5988	247.9	0.48	-7.9519215	78.54349	9.710847	6.1056232	247.16432	0.12556585669517517	0.12490733	984.83215	955.9487	0.88907695	-0.8573508	0.0
2015-07-13	PG05	-62.22706899999999	-58.5988	247.9	0.19	-9.489079	83.330696	9.296192	4.6120095	242.98447	0.10578431934118271	0.10516132	985.68414	956.7631	0.84945977	-1.2313024	0.0
2015-07-29	PG05	-62.22706899999999	-58.5988	247.9	0.15	-9.502901	83.34368	9.530803	9.659286	249.09476	0.07870631664991379	0.07863648	980.6447	951.8667	0.92424345	-1.2346649	0.0
2015-08-21	PG05	-62.22706899999999	-58.5988	247.9	0.04	-7.2487435	84.39552	12.440517	25.658293	243.37598	0.07608214020729065	0.0757824	982.8858	954.0915	0.85150844	-0.6862854	0.0
2015-09-14	PG05	-62.22706899999999	-58.5988	247.9	0.06	-9.217013	82.6557	10.271918	55.036827	246.92102	0.08113428205251694	0.0811107	985.5213	956.5979	0.90393335	-1.1651156	0.0
2015-10-08	PG05	-62.22706899999999	-58.5988	247.9	0.0	-6.849867	83.73885	12.275967	84.15785	262.38535	0.09031401574611664	0.08104825	991.12317	962.09064	0.9186867	-0.5892488	0.0
2015-10-27	PG05	-62.22706899999999	-58.5988	247.9	0.02	-4.79955	85.60994	12.803429	120.96416	272.89297	0.05635359138250351	0.056300037	994.8409	965.7498	0.94533455	-0.090458415	0.0
2015-11-19	PG05	-62.22706899999999	-58.5988	247.9	0.25	-4.038349	85.24604	10.008314	175.96289	268.80856	0.11509841680526733	0.11493914	982.8502	954.1273	0.8764456	0.09472248	0.0
2015-12-26	PG05	-62.22706899999999	-58.5988	247.9	0.0	-2.1801066	90.169655	11.272778	226.90005	278.19083	0.13657227158546448	0.124890864	986.0636	957.29266	0.84285074	0.5467859	0.0
2016-01-04	PG05	-62.22706899999999	-58.5988	247.9	-0.35	-1.3675416	90.67507	9.5220375	270.23203	272.7908	0.021140040829777718	0.015948687	993.00885	964.06354	0.72620285	0.7444625	2.0
2016-02-17	PG05	-62.22706899999999	-58.5988	247.9	-0.35	-1.6300727	86.387856	9.653162	209.53247	274.30414	0.1301703155040741	0.111085415	987.88055	959.0638	0.8037141	0.6805953	3.0
2016-02-25	PG05	-62.22706899999999	-58.5988	247.9	-0.02	-1.1026747	89.90604	8.451341	125.958244	287.8283	0.03695109859108925	0.025166053	978.80273	950.2751	0.92276627	0.80889785	2.0
2016-03-10	PG05	-62.22706899999999	-58.5988	247.9	-0.32	-0.88797605	91.90182	9.355589	111.562355	283.41843	0.03507113829255104	0.021153426	992.797	963.86426	0.79886615	0.8611286	2.0
2016-04-08	PG05	-62.22706899999999	-58.5988	247.9	-0.26	-1.4950175	86.40161	10.894071	70.69455	275.49625	0.1516483724117279	0.079218835	985.0615	956.338	0.8117473	0.7134508	5.0
2016-04-23	PG05	-62.22706899999999	-58.5988	247.9	0.08	-5.854109	77.57796	10.506685	42.794262	249.68631	0.05672813579440117	0.05605068	985.0517	956.2108	0.8143462	-0.34700596	0.0
2011-10-15	PG06	-62.229879	-58.606324	223.7	0.91	-1.7257128	89.390816	11.267438	201.8503	276.70416	0.0	0.28512877	987.1323	961.08905	0.822574	0.6043423	0.0
2012-01-24	PG06	-62.229879	-58.606324	223.7	-1.15	-1.7257128	89.390816	11.267438	201.8503	276.70416	0.33621513843536377	0.28512877	987.1323	961.08905	0.822574	0.6043423	4.0
2012-01-27	PG06	-62.229879	-58.606324	223.7	0.04	-1.0969849	84.35861	10.191832	238.4776	267.1745	0.007298131939023733	0.006605987	985.5294	959.5338	0.7751152	0.75729585	0.0
2012-02-08	PG06	-62.229879	-58.606324	223.7	-0.59	-0.7992671	87.45343	5.6596494	224.76416	258.32422	0.02166132442653179	0.014476387	975.8312	950.1005	0.6673433	0.8297231	2.0
2012-02-20	PG06	-62.229879	-58.606324	223.7	-0.05	-1.0940036	83.86889	9.453026	175.23695	262.99106	0.046040523797273636	0.027952313	983.59515	957.6538	0.77216667	0.7580212	4.0
2012-03-04	PG06	-62.229879	-58.606324	223.7	-0.21	-1.4832567	81.29012	9.608827	150.11568	266.25287	0.03327647224068642	0.016100194	997.5534	971.2401	0.74748284	0.6633257	3.0
2012-03-13	PG06	-62.229879	-58.606324	223.7	-0.09	-0.35863954	91.54738	7.9850903	116.30104	280.87946	0.03195855766534805	0.010107281	996.6669	970.4093	0.7242434	0.93691665	3.0
2012-03-23	PG06	-62.229879	-58.606324	223.7	-0.06	-1.7573658	84.137436	10.847599	90.85892	271.11453	0.03577141836285591	0.024680957	985.2298	959.22675	0.81616724	0.5966419	3.0
2012-04-13	PG06	-62.229879	-58.606324	223.7	0.03	-4.383649	84.693115	12.713526	49.919437	273.73358	0.10521863400936127	0.08267062	991.6501	965.4063	0.9249551	-0.04226644	0.0
2012-04-21	PG06	-62.229879	-58.606324	223.7	0.07	-9.81842	89.366005	13.712886	32.966213	256.81805	0.03898277506232262	0.03723198	991.5896	965.20844	0.9551078	-1.364409	0.0
2012-05-03	PG06	-62.229879	-58.606324	223.7	0.17	-2.8362873	94.05978	8.848849	23.397179	283.04816	0.0329325795173645	0.029571477	1004.9959	978.46387	0.8512452	0.33416757	0.0
2012-05-11	PG06	-62.229879	-58.606324	223.7	0.06	-4.9363437	91.48292	8.37835	11.644878	284.24802	0.040028393268585205	0.037321836	1000.46185	973.9865	0.9899908	-0.17672311	0.0
2012-05-21	PG06	-62.229879	-58.606324	223.7	-0.02	-1.8269321	92.67949	9.5508375	8.598862	287.9949	0.037133701145648956	0.029671498	992.8952	966.71155	0.9492386	0.5797182	0.0
2012-05-30	PG06	-62.229879	-58.606324	223.7	0.1	-5.3666778	83.56933	8.724003	8.232228	249.9693	0.028104731813073158	0.028059462	991.3601	965.1085	0.75792533	-0.2814125	0.0
2012-06-12	PG06	-62.229879	-58.606324	223.7	0.01	-8.44921	81.94768	10.020263	6.01176	236.05455	0.042702566832304	0.04264209	981.8715	955.79614	0.7750068	-1.0313147	0.0
2012-07-01	PG06	-62.229879	-58.606324	223.7	0.47	-8.707895	83.958626	11.821648	3.529611	248.16864	0.08021503686904907	0.08008655	979.014	953.01874	0.89381593	-1.0942461	0.0
2012-07-12	PG06	-62.229879	-58.606324	223.7	0.02	-9.397359	87.12689	9.558741	5.537459	249.74265	0.02136329561471939	0.021352144	999.1493	972.61523	0.8986787	-1.2619754	0.0
2012-07-23	PG06	-62.229879	-58.606324	223.7	0.01	-3.8821437	90.69212	10.363004	6.535982	277.6124	0.04393957555294037	0.042521045	991.50214	965.30365	0.8889327	0.079737134	0.0
2012-07-27	PG06	-62.229879	-58.606324	223.7	0.21	-6.2258363	83.97501	7.731137	10.427926	260.72766	0.027507241815328598	0.02750335	969.9029	944.2071	0.8387826	-0.49042404	0.0
2012-08-05	PG06	-62.229879	-58.606324	223.7	-0.17	-7.741641	82.42687	8.386565	15.618699	244.57957	0.04043377935886383	0.04030755	983.2222	957.1491	0.8107067	-0.8591811	0.0
2012-08-15	PG06	-62.229879	-58.606324	223.7	0.1	-7.253371	90.75753	8.239379	22.626972	262.2603	0.05065444856882095	0.050590374	986.8366	960.67865	0.9343566	-0.7403972	0.0
2012-08-28	PG06	-62.229879	-58.606324	223.7	-0.01	-3.9252841	87.07502	14.728047	34.02467	264.6811	0.062051136046648026	0.05428919	992.01324	965.7932	0.8582057	0.06924212	0.0
2012-09-04	PG06	-62.229879	-58.606324	223.7	0.01	-2.4307137	93.48324	10.729917	46.742474	284.24316	0.0174748282879591	0.017304888	995.10004	968.8346	0.93633336	0.43283337	0.0
2012-09-12	PG06	-62.229879	-58.606324	223.7	0.21	-9.1651	84.37668	11.170209	66.98848	247.96295	0.034139130264520645	0.034135282	985.9093	959.7153	0.88793296	-1.2054727	0.0
2012-09-27	PG06	-62.229879	-58.606324	223.7	-0.01	-6.781515	88.152794	13.094138	91.13142	259.65085	0.05268608778715134	0.052593432	998.16705	971.7142	0.8449367	-0.62560666	0.0
2012-10-09	PG06	-62.229879	-58.606324	223.7	0.22	-3.4168324	90.786476	9.111212	118.841484	273.3563	0.05653215944766998	0.055815794	991.35034	965.1577	0.8398328	0.19293557	0.0
2012-10-18	PG06	-62.229879	-58.606324	223.7	-0.03	-3.6487763	80.85167	15.372828	146.65765	258.859	0.031127259135246277	0.030945938	984.1621	958.1375	0.8200837	0.13650952	0.0
2012-10-27	PG06	-62.229879	-58.606324	223.7	0.18	-6.2561035	76.03819	9.095001	169.67804	249.61972	0.04418838769197464	0.04408831	981.83484	955.80975	0.85591733	-0.49778733	0.0
2012-11-03	PG06	-62.229879	-58.606324	223.7	0.0	-4.7272263	76.4284	8.192177	170.26317	259.71634	0.03371003642678261	0.033707034	979.95636	954.02234	0.89629334	-0.12585011	0.0
2012-11-10	PG06	-62.229879	-58.606324	223.7	0.0	-5.537281	73.69227	7.920889	226.1388	244.39603	0.018838226795196533	0.018825684	988.60284	962.41455	0.8490403	-0.32291597	0.0
2012-11-24	PG06	-62.229879	-58.606324	223.7	-0.11	-2.5034099	87.26381	10.245998	172.38004	283.1935	0.06455729156732559	0.053578883	986.8166	960.76196	0.9136582	0.41514823	0.0
2012-12-05	PG06	-62.229879	-58.606324	223.7	0.04	-3.1515248	74.246864	6.9861174	279.50015	244.34106	0.020724231377243996	0.01988945	982.94574	956.9659	0.7030598	0.25747824	0.0
2012-12-14	PG06	-62.229879	-58.606324	223.7	-0.04	-2.7711456	73.04182	5.1617703	330.49976	234.5028	0.011756420135498047	0.01173304	984.9907	958.96277	0.6119555	0.35001487	0.0
2012-12-22	PG06	-62.229879	-58.606324	223.7	-0.02	-1.8468323	76.29523	6.672962	323.75864	244.01396	0.01235124096274376	0.012207283	1000.3637	973.9506	0.58233595	0.57487696	0.0
2013-01-05	PG06	-62.229879	-58.606324	223.7	-0.01	-1.6829143	86.5997	7.506778	244.69507	272.1993	0.03044692426919937	0.02961985	1000.0475	973.65204	0.7717962	0.6147541	0.0
2013-01-15	PG06	-62.229879	-58.606324	223.7	0.06	-1.0775813	89.515945	10.241884	207.30905	285.3067	0.05604231730103493	0.04915699	984.9058	958.9294	0.7925893	0.7620163	0.0
2013-01-23	PG06	-62.229879	-58.606324	223.7	-0.33	-0.4894816	91.49556	8.9018135	218.93724	284.43805	0.017180340364575386	0.012028625	994.16534	967.962	0.80220824	0.90508604	3.0
2013-02-01	PG06	-62.229879	-58.606324	223.7	0.13	-1.0750396	87.800964	8.514427	189.1462	280.75006	0.03645877167582512	0.02879875	982.4885	956.57605	0.80549085	0.7626346	2.0
2013-02-11	PG06	-62.229879	-58.606324	223.7	-0.29	-0.27972412	94.243546	9.471695	172.37444	292.12524	0.024409951642155647	0.015115432	983.09906	957.19403	0.8764822	0.95611477	3.0
2013-02-19	PG06	-62.229879	-58.606324	223.7	0.01	-1.0721537	87.65739	9.313358	137.89722	287.33777	0.0327346995472908	0.02493694	981.61755	955.7278	0.89745015	0.76333666	1.0
2013-02-27	PG06	-62.229879	-58.606324	223.7	-0.07	-1.3500333	84.69372	9.903598	163.34926	263.86685	0.015024096705019474	0.01165247	1001.60364	975.1831	0.6733655	0.69573563	1.0
2013-03-06	PG06	-62.229879	-58.606324	223.7	-0.23	-0.15473938	92.95468	13.755798	129.26784	286.29385	0.012535946443676949	0.0070156627	992.72473	966.56946	0.7895608	0.9865204	3.0
2013-04-01	PG06	-62.229879	-58.606324	223.7	-0.46	-1.1973854	90.57815	9.4191	83.05226	281.24332	0.0908958688378334	0.047350947	997.7655	971.45197	0.77666587	0.73287094	9.0
2013-04-11	PG06	-62.229879	-58.606324	223.7	-0.05	-0.38632756	90.66758	13.9231205	46.811607	284.25168	0.04855953902006149	0.024048878	980.9975	955.1526	0.81495595	0.93018085	5.0
2013-05-04	PG06	-62.229879	-58.606324	223.7	-0.05	-1.2744802	89.13736	11.357624	28.593843	276.98904	0.08299963176250458	0.057767265	991.6674	965.51666	0.7683377	0.71411574	2.0
2013-05-24	PG06	-62.229879	-58.606324	223.7	0.09	-5.3238654	87.599945	10.495789	9.21311	276.00513	0.11249608546495438	0.09805824	987.1139	960.97955	0.9360649	-0.27099738	1.0
2013-06-25	PG06	-62.229879	-58.606324	223.7	0.53	-5.5772066	84.39462	8.227372	4.947353	258.03885	0.12802839279174805	0.12754628	982.9742	956.9461	0.85777014	-0.33262888	0.0
2013-07-24	PG06	-62.229879	-58.606324	223.7	0.2	-6.6301413	89.901566	8.799374	5.81297	259.96957	0.11814918369054794	0.118021764	988.46655	962.28625	0.844959	-0.58878124	0.0
2013-08-01	PG06	-62.229879	-58.606324	223.7	0.08	-10.270436	81.32817	7.890892	13.281225	248.64867	0.029764359816908836	0.029691415	980.5551	954.4827	0.93945587	-1.4743731	0.0
2013-08-24	PG06	-62.229879	-58.606324	223.7	-0.01	-9.866944	84.27213	12.517726	28.970535	242.83908	0.08375698328018188	0.08373901	991.49023	965.1392	0.8711588	-1.3762137	0.0
2013-09-12	PG06	-62.229879	-58.606324	223.7	0.02	-8.4757	86.22747	10.960133	60.498062	249.68066	0.047345638275146484	0.04733458	993.76587	967.39	0.8994532	-1.0377592	0.0
